Date,Population,DAYOFWEEK,DAYOFYEAR,enso,mean_humidity,mean_solar_radiation,mean_temp,mean_wind_direction,mean_windspeed,rainfall
2055-12-31,11115048.0,1.0,33.0,1.0,74.79833333333333,211.52291666666667,21.348333333333333,137.884375,3.204166666666667,0.0
2056-01-01,11178188.0,,,,,,,,,
2056-12-31,11178188.0,2.0,34.0,1.0,83.35833333333333,185.09166666666667,22.046666666666667,110.57604166666664,3.392708333333333,10.0
2057-01-01,11240534.0,,,,,,,,,
2057-12-31,11240534.0,3.0,35.0,1.0,89.64166666666667,75.51458333333333,22.331666666666667,85.45208333333333,2.922916666666667,9.0
2058-01-01,11302149.0,,,,,,,,,
2058-12-31,11302149.0,4.0,36.0,1.0,88.11458333333333,141.21875,22.804375000000004,121.28888888888888,1.6065972222222225,7.0
2059-01-01,11363061.0,,,,,,,,,
2059-12-31,11363061.0,5.0,37.0,1.0,84.74833333333333,84.81875,20.874166666666667,177.27604166666666,4.11875,34.2
2060-01-01,11423305.0,,,,,,,,,
2060-12-31,11423305.0,6.0,38.0,1.0,86.98583333333333,110.38541666666669,21.230833333333333,171.47604166666667,2.2791666666666663,79.7
2061-01-01,11482897.0,,,,,,,,,
2061-12-31,11482897.0,0.0,39.0,1.0,86.63749999999999,107.93333333333334,21.94833333333333,120.04652777777778,1.7402777777777778,5.0
2062-01-01,11541857.0,,,,,,,,,
2062-12-31,11541857.0,1.0,40.0,1.0,76.165,281.7416666666667,23.44,144.99687500000002,1.5614583333333334,0.0
2063-01-01,11600209.0,,,,,,,,,
2063-12-31,11600209.0,2.0,41.0,1.0,75.24395833333334,299.68958333333336,23.79083333333333,149.2201388888889,1.3180555555555555,0.0
2064-01-01,11657954.0,,,,,,,,,
2064-12-31,11657954.0,3.0,42.0,1.0,75.32083333333334,246.84166666666667,24.041666666666668,149.17499999999998,1.1177083333333333,0.0
2065-01-01,11715112.0,,,,,,,,,
2065-12-31,11715112.0,4.0,43.0,1.0,71.70333333333333,244.22708333333333,25.363333333333333,216.30381944444449,1.8649305555555555,0.0
2066-01-01,11771677.0,,,,,,,,,
2066-12-31,11771677.0,5.0,44.0,1.0,91.07666666666668,76.73333333333333,21.258333333333333,167.72291666666666,0.9645833333333336,71.6
2067-01-01,11827657.0,,,,,,,,,
2067-12-31,11827657.0,6.0,45.0,1.0,92.83166666666666,56.61041666666667,21.281666666666663,142.25104166666668,1.1875,10.0
2068-01-01,11883035.0,,,,,,,,,
2068-12-31,11883035.0,0.0,46.0,0.0,68.97958333333334,295.84791666666666,23.508333333333336,248.84236111111116,2.147222222222222,14.4
2069-01-01,11937781.0,,,,,,,,,
2069-12-31,11937781.0,1.0,47.0,0.0,65.88416666666667,191.95416666666665,20.849166666666665,210.21875,3.484375,1.0
2070-01-01,11991839.0,,,,,,,,,
2070-12-31,11991839.0,2.0,48.0,0.0,69.12416666666667,300.77708333333334,19.76083333333333,175.021875,1.976041666666667,0.0
2071-01-01,12045167.0,,,,,,,,,
