Date,Population,DAYOFWEEK,DAYOFYEAR,enso,mean_humidity,mean_solar_radiation,mean_temp,mean_wind_direction,mean_windspeed,rainfall
2035-05-31,9635199.333333334,5.0,149.0,0.0,93.37,43.56666666666666,13.150833333333331,120.11520833333331,1.039375,3.8
2035-06-01,9642461.666666666,,,,,,,,,
2035-06-30,9642461.666666666,6.0,150.0,0.0,77.95833333333333,101.64791666666666,12.959166666666668,240.43500000000003,1.288333333333333,3.3
2035-07-01,9649724.0,,,,,,,,,
2035-07-31,9649724.0,0.0,151.0,0.0,88.08916666666666,58.91875,13.12,205.68416666666667,2.7566666666666664,12.0
2035-08-01,9656986.333333334,,,,,,,,,
2035-08-31,9656986.333333334,1.0,152.0,0.0,79.03833333333334,98.92291666666668,12.756666666666668,209.6125,1.86,12.0
2035-09-01,9664248.666666666,,,,,,,,,
2035-09-30,9664248.666666666,2.0,153.0,0.0,81.53,112.64583333333331,11.831666666666663,206.1383333333333,1.7833333333333334,0.0
2035-10-01,9671511.0,,,,,,,,,
2035-10-31,9671511.0,3.0,154.0,0.0,90.88020833333331,75.17708333333333,13.535625,200.6733333333333,2.544791666666667,5.0
2035-11-01,9678773.333333334,,,,,,,,,
2035-11-30,9678773.333333334,4.0,155.0,0.0,88.55583333333334,38.675,13.940833333333332,197.89583333333331,2.601666666666667,30.6
2035-12-01,9686035.666666666,,,,,,,,,
2035-12-31,9686035.666666666,5.0,156.0,0.0,74.7725,119.74166666666666,13.515,218.35916666666665,2.4616666666666664,65.0
2036-01-01,9693298.0,,,,,,,,,
2036-01-31,9693298.0,6.0,157.0,0.0,69.65583333333333,108.99166666666667,11.054166666666667,221.1525,2.7633333333333336,0.0
2036-02-01,9700452.416666666,,,,,,,,,
2036-02-29,9700452.416666666,0.0,158.0,0.0,71.49333333333333,101.93125,10.283333333333331,218.49666666666667,2.1358333333333337,3.0
2036-03-01,9707606.833333334,,,,,,,,,
2036-03-31,9707606.833333334,1.0,159.0,0.0,78.87916666666666,118.88125,9.798333333333334,214.82666666666668,1.2908333333333333,0.0
2036-04-01,9714761.25,,,,,,,,,
2036-04-30,9714761.25,2.0,160.0,0.0,69.36833333333333,107.11041666666668,8.739166666666668,252.61,2.2225,0.0
2036-05-01,9721915.666666666,,,,,,,,,
2036-05-31,9721915.666666666,3.0,161.0,0.0,53.69166666666667,130.83541666666667,9.979166666666666,248.8683333333333,3.1725,0.0
2036-06-01,9729070.083333334,,,,,,,,,
2036-06-30,9729070.083333334,4.0,162.0,0.0,64.70666666666666,129.3375,8.571666666666667,241.33333333333331,2.4533333333333336,0.0
2036-07-01,9736224.5,,,,,,,,,
2036-07-31,9736224.5,5.0,163.0,0.0,66.31583333333333,120.74583333333334,8.643333333333333,213.0625,2.01,0.0
2036-08-01,9743378.916666666,,,,,,,,,
2036-08-31,9743378.916666666,6.0,164.0,0.0,68.26583333333333,127.36041666666668,8.385833333333332,224.6533333333333,1.7466666666666668,0.0
2036-09-01,9750533.333333334,,,,,,,,,
2036-09-30,9750533.333333334,0.0,165.0,0.0,74.93916666666667,125.2125,8.794166666666667,194.3,1.3625,0.0
2036-10-01,9757687.75,,,,,,,,,
2036-10-31,9757687.75,1.0,166.0,0.0,79.62979166666666,121.92708333333331,9.786041666666668,184.0233333333333,1.201875,0.0
2036-11-01,9764842.166666666,,,,,,,,,
2036-11-30,9764842.166666666,2.0,167.0,0.0,79.66583333333334,119.23541666666668,10.3975,182.37083333333337,1.1525,0.0
2036-12-01,9771996.583333334,,,,,,,,,
2036-12-31,9771996.583333334,3.0,168.0,0.0,70.85166666666667,41.239583333333336,12.320833333333333,237.2075,2.1725,0.0
2037-01-01,9779151.0,,,,,,,,,
2037-01-31,9779151.0,4.0,169.0,0.0,59.73,124.25416666666666,10.6175,248.85166666666663,2.1525000000000003,0.6
2037-02-01,9786203.083333334,,,,,,,,,
2037-02-28,9786203.083333334,5.0,170.0,0.0,64.77916666666667,116.94375,10.7375,247.06916666666663,2.7783333333333338,0.0
2037-03-01,9793255.166666666,,,,,,,,,
2037-03-31,9793255.166666666,6.0,171.0,0.0,65.825,122.69166666666666,11.590000000000002,220.5325,1.7025,0.0
2037-04-01,9800307.25,,,,,,,,,
2037-04-30,9800307.25,0.0,172.0,0.0,78.19333333333333,64.14791666666667,11.419166666666667,203.195,1.765,3.0
2037-05-01,9807359.333333334,,,,,,,,,
2037-05-31,9807359.333333334,1.0,173.0,0.0,83.41250000000001,61.22083333333333,12.089999999999998,189.4825,1.7675,1.0
2037-06-01,9814411.416666666,,,,,,,,,
2037-06-30,9814411.416666666,2.0,174.0,0.0,89.54333333333334,40.975,11.295,203.31159722222225,1.4719444444444445,3.0
2037-07-01,9821463.5,,,,,,,,,
2037-07-31,9821463.5,3.0,175.0,0.0,86.13666666666667,108.39166666666668,11.813333333333333,153.0641666666667,1.2308333333333332,12.0
2037-08-01,9828515.583333334,,,,,,,,,
2037-08-31,9828515.583333334,4.0,176.0,-1.0,84.20666666666666,89.74374999999999,12.310833333333331,193.20333333333332,1.1733333333333331,0.0
2037-09-01,9835567.666666666,,,,,,,,,
2037-09-30,9835567.666666666,5.0,177.0,0.0,71.614375,78.21458333333332,12.323333333333332,231.000625,1.9629166666666664,0.9
2037-10-01,9842619.75,,,,,,,,,
2037-10-31,9842619.75,6.0,178.0,0.0,70.84666666666666,129.375,7.249166666666666,217.6916666666667,1.850833333333333,0.0
2037-11-01,9849671.833333334,,,,,,,,,
2037-11-30,9849671.833333334,0.0,179.0,-1.0,67.90416666666667,129.46458333333334,6.628333333333333,239.95354166666667,1.6900000000000002,0.0
2037-12-01,9856723.916666666,,,,,,,,,
2037-12-31,9856723.916666666,1.0,180.0,-1.0,65.66916666666667,134.52708333333334,5.673749999999999,242.86479166666663,1.9339583333333328,0.0
2038-01-01,9863776.0,,,,,,,,,
2038-01-31,9863776.0,2.0,181.0,-1.0,65.60916666666667,126.33958333333334,6.323333333333333,235.89333333333332,1.8175,0.0
2038-02-01,9870731.5,,,,,,,,,
2038-02-28,9870731.5,3.0,182.0,-1.0,68.78479166666666,119.36458333333331,7.587083333333333,231.75333333333333,1.3445833333333337,0.0
2038-03-01,9877687.0,,,,,,,,,
2038-03-31,9877687.0,4.0,183.0,-1.0,81.67166666666667,39.08541666666667,7.026666666666666,239.14916666666667,1.1875,0.0
2038-04-01,9884642.5,,,,,,,,,
2038-04-30,9884642.5,5.0,184.0,0.0,69.16333333333334,125.89166666666668,8.503333333333334,229.04083333333332,2.4250000000000003,0.4
2038-05-01,9891598.0,,,,,,,,,
2038-05-31,9891598.0,6.0,185.0,0.0,69.48333333333333,128.84791666666666,9.354166666666666,221.3883333333333,1.9141666666666663,0.0
2038-06-01,9898553.5,,,,,,,,,
2038-06-30,9898553.5,0.0,186.0,-1.0,84.16479166666666,58.32291666666666,8.6425,222.39625,1.325,0.0
2038-07-01,9905509.0,,,,,,,,,
2038-07-31,9905509.0,1.0,187.0,-1.0,84.31166666666667,95.73333333333332,10.631666666666666,228.08416666666668,2.17,4.6
2038-08-01,9912464.5,,,,,,,,,
2038-08-31,9912464.5,2.0,188.0,-1.0,71.57145833333333,88.19791666666667,10.621458333333331,215.65104166666663,2.7258333333333336,1.0
2038-09-01,9919420.0,,,,,,,,,
2038-09-30,9919420.0,3.0,189.0,-1.0,77.49333333333334,89.14375000000001,10.09,210.2408333333333,2.265,1.0
2038-10-01,9926375.5,,,,,,,,,
2038-10-31,9926375.5,4.0,190.0,-1.0,82.045,83.58125,10.846666666666666,192.02083333333331,1.9541666666666664,18.0
2038-11-01,9933331.0,,,,,,,,,
2038-11-30,9933331.0,5.0,191.0,-1.0,84.03,84.13958333333333,10.571666666666667,165.26333333333335,1.1816666666666666,6.0
2038-12-01,9940286.5,,,,,,,,,
2038-12-31,9940286.5,6.0,192.0,-1.0,91.7575,39.03541666666667,11.659166666666666,191.21166666666667,0.6325,0.0
2039-01-01,9947242.0,,,,,,,,,
2039-01-31,9947242.0,0.0,193.0,-1.0,78.09166666666667,96.02083333333331,10.919166666666667,206.8625,0.9391666666666666,0.0
2039-02-01,9954102.75,,,,,,,,,
2039-02-28,9954102.75,1.0,194.0,-1.0,90.52791666666668,31.6125,11.995,134.51770833333333,1.1635416666666667,0.0
2039-03-01,9960963.5,,,,,,,,,
2039-03-31,9960963.5,2.0,195.0,-1.0,58.900416666666665,137.00208333333333,13.510833333333332,248.80500000000004,3.52,0.0
2039-04-01,9967824.25,,,,,,,,,
2039-04-30,9967824.25,3.0,196.0,-1.0,55.52333333333333,139.37083333333334,10.769166666666663,251.3683333333333,3.536666666666666,0.0
2039-05-01,9974685.0,,,,,,,,,
2039-05-31,9974685.0,4.0,197.0,-1.0,67.55791666666667,131.86666666666667,8.432708333333332,223.870625,1.9739583333333333,0.0
2039-06-01,9981545.75,,,,,,,,,
2039-06-30,9981545.75,5.0,198.0,-1.0,71.77,138.86875,8.696250000000001,194.88229166666667,1.353125,0.0
2039-07-01,9988406.5,,,,,,,,,
2039-07-31,9988406.5,6.0,199.0,-1.0,70.86666666666666,141.5625,8.771666666666667,221.26416666666668,1.221666666666667,0.0
2039-08-01,9995267.25,,,,,,,,,
2039-08-31,9995267.25,0.0,200.0,-1.0,78.12166666666667,49.94791666666666,8.368333333333334,219.0525,1.13,0.0
2039-09-01,10002128.0,,,,,,,,,
2039-09-30,10002128.0,1.0,201.0,-1.0,65.79083333333334,140.42499999999998,9.580833333333333,203.8033333333333,1.99375,0.0
2039-10-01,10008988.75,,,,,,,,,
2039-10-31,10008988.75,2.0,202.0,-1.0,68.95666666666666,128.78958333333335,8.439166666666667,211.20604166666664,1.687916666666667,4.0
2039-11-01,10015849.5,,,,,,,,,
2039-11-30,10015849.5,3.0,203.0,-1.0,68.64083333333333,129.27083333333334,8.026458333333332,211.218125,2.303333333333333,1.0
2039-12-01,10022710.25,,,,,,,,,
2039-12-31,10022710.25,4.0,204.0,-1.0,74.615,104.00833333333333,10.075,222.5758333333333,2.029166666666667,0.0
2040-01-01,10029571.0,,,,,,,,,
2040-01-31,10029571.0,5.0,205.0,-1.0,76.915,119.33541666666667,10.855833333333337,194.76916666666668,1.4391666666666667,3.0
2040-02-01,10036335.666666666,,,,,,,,,
2040-02-29,10036335.666666666,6.0,206.0,-1.0,84.5925,105.59583333333336,10.781666666666666,208.7325,1.393333333333333,0.0
2040-03-01,10043100.333333334,,,,,,,,,
2040-03-31,10043100.333333334,0.0,207.0,-1.0,82.20916666666666,87.75416666666666,10.1625,193.92583333333332,1.4,10.0
2040-04-01,10049865.0,,,,,,,,,
2040-04-30,10049865.0,1.0,208.0,-1.0,79.26895833333333,80.60416666666667,10.47125,170.06354166666668,1.2041666666666666,1.0
2040-05-01,10056629.666666666,,,,,,,,,
2040-05-31,10056629.666666666,2.0,209.0,-1.0,91.88416666666666,19.67083333333333,10.809166666666668,166.81166666666667,1.2358333333333331,2.8
2040-06-01,10063394.333333334,,,,,,,,,
2040-06-30,10063394.333333334,3.0,210.0,-1.0,94.62416666666668,38.91458333333333,11.206666666666663,198.11166666666668,1.2466666666666668,22.0
2040-07-01,10070159.0,,,,,,,,,
2040-07-31,10070159.0,4.0,211.0,-1.0,88.1325,90.02708333333334,13.474166666666669,192.19291666666663,1.315416666666667,1.0
2040-08-01,10076923.666666666,,,,,,,,,
2040-08-31,10076923.666666666,5.0,212.0,-1.0,73.49083333333333,120.50416666666666,13.763333333333334,239.03083333333333,2.28,7.0
2040-09-01,10083688.333333334,,,,,,,,,
2040-09-30,10083688.333333334,6.0,213.0,-1.0,59.89333333333334,158.125,11.5625,264.8075,2.869166666666666,0.0
2040-10-01,10090453.0,,,,,,,,,
2040-10-31,10090453.0,0.0,214.0,0.0,60.43666666666667,125.46458333333334,9.671666666666669,247.2025,4.245,0.6
2040-11-01,10097217.666666666,,,,,,,,,
2040-11-30,10097217.666666666,1.0,215.0,0.0,72.32666666666667,111.17291666666668,11.946666666666664,211.1883333333333,4.045,14.0
2040-12-01,10103982.333333334,,,,,,,,,
2040-12-31,10103982.333333334,2.0,216.0,0.0,69.29708333333333,165.0875,10.339583333333334,248.09625000000003,1.36,0.2
2041-01-01,10110747.0,,,,,,,,,
2041-01-31,10110747.0,3.0,217.0,-1.0,60.72166666666666,142.76666666666668,8.610833333333334,240.5016666666667,2.224166666666666,0.0
2041-02-01,10117413.25,,,,,,,,,
2041-02-28,10117413.25,4.0,218.0,-1.0,60.80833333333334,166.9375,9.0575,224.76833333333332,2.2433333333333336,0.0
2041-03-01,10124079.5,,,,,,,,,
2041-03-31,10124079.5,5.0,219.0,-1.0,69.27583333333332,168.225,7.924166666666667,211.03416666666664,1.929166666666667,0.0
2041-04-01,10130745.75,,,,,,,,,
2041-04-30,10130745.75,6.0,220.0,-1.0,72.45416666666667,165.95,8.1625,167.5475,1.274166666666667,0.0
2041-05-01,10137412.0,,,,,,,,,
2041-05-31,10137412.0,0.0,221.0,-1.0,75.97333333333334,168.89374999999998,9.22,161.335,1.4208333333333334,0.0
2041-06-01,10144078.25,,,,,,,,,
2041-06-30,10144078.25,1.0,222.0,-1.0,93.15166666666666,21.4,10.3225,167.3575,1.14,3.0
2041-07-01,10150744.5,,,,,,,,,
2041-07-31,10150744.5,2.0,223.0,-1.0,68.2925,149.6916666666667,11.555,266.5391666666667,2.535833333333333,4.8
2041-08-01,10157410.75,,,,,,,,,
2041-08-31,10157410.75,3.0,224.0,0.0,59.71333333333333,140.21875,11.475833333333334,265.83250000000004,4.274166666666667,0.0
2041-09-01,10164077.0,,,,,,,,,
2041-09-30,10164077.0,4.0,225.0,0.0,60.9025,172.78125,11.674166666666666,217.05666666666664,2.549166666666667,0.0
2041-10-01,10170743.25,,,,,,,,,
2041-10-31,10170743.25,5.0,226.0,0.0,68.2525,180.46041666666667,11.153333333333334,243.9675,1.4041666666666668,0.0
2041-11-01,10177409.5,,,,,,,,,
2041-11-30,10177409.5,6.0,227.0,-1.0,58.79583333333333,156.925,13.190833333333332,270.125,2.39,0.0
2041-12-01,10184075.75,,,,,,,,,
2041-12-31,10184075.75,0.0,228.0,-1.0,55.4725,187.6208333333333,12.160833333333334,256.33666666666664,3.8408333333333338,3.0
2042-01-01,10190742.0,,,,,,,,,
2042-01-31,10190742.0,1.0,229.0,-1.0,52.969166666666666,188.50625,9.534166666666666,205.2441666666667,1.7175,0.0
2042-02-01,10197307.083333334,,,,,,,,,
2042-02-28,10197307.083333334,2.0,230.0,-1.0,71.4675,156.78958333333335,9.89,162.6475,1.5025000000000002,0.0
2042-03-01,10203872.166666666,,,,,,,,,
2042-03-31,10203872.166666666,3.0,231.0,-1.0,59.98916666666667,179.39374999999998,16.013125,237.85687500000003,2.704166666666667,1.0
2042-04-01,10210437.25,,,,,,,,,
2042-04-30,10210437.25,4.0,232.0,-1.0,47.58166666666667,195.61875,11.321666666666667,239.305,2.705833333333333,1.0
2042-05-01,10217002.333333334,,,,,,,,,
2042-05-31,10217002.333333334,5.0,233.0,-1.0,56.31875,158.71041666666665,9.797083333333331,253.18770833333332,3.3702083333333337,0.0
2042-06-01,10223567.416666666,,,,,,,,,
2042-06-30,10223567.416666666,6.0,234.0,-1.0,59.63583333333333,190.87291666666667,10.458333333333334,166.69500000000002,1.6766666666666667,0.0
2042-07-01,10230132.5,,,,,,,,,
2042-07-31,10230132.5,0.0,235.0,-1.0,74.24083333333333,78.98541666666667,10.5975,181.96416666666667,1.2466666666666666,0.0
2042-08-01,10236697.583333334,,,,,,,,,
2042-08-31,10236697.583333334,1.0,236.0,-1.0,54.010625000000005,197.60625,12.204583333333334,261.74208333333337,3.01125,0.0
2042-09-01,10243262.666666666,,,,,,,,,
2042-09-30,10243262.666666666,2.0,237.0,-1.0,42.185833333333335,202.16458333333333,11.260416666666666,259.059375,3.4589583333333334,0.0
2042-10-01,10249827.75,,,,,,,,,
2042-10-31,10249827.75,3.0,238.0,-1.0,50.333333333333336,175.98541666666665,11.104166666666666,295.39916666666664,3.6341666666666663,0.0
2042-11-01,10256392.833333334,,,,,,,,,
2042-11-30,10256392.833333334,4.0,239.0,-1.0,54.35083333333333,136.99583333333334,11.585,271.885,3.1741666666666664,0.0
2042-12-01,10262957.916666666,,,,,,,,,
2042-12-31,10262957.916666666,5.0,240.0,-1.0,58.1375,210.50208333333333,10.214166666666666,205.4675,1.9283333333333332,0.0
2043-01-01,10269523.0,,,,,,,,,
2043-01-31,10269523.0,6.0,241.0,0.0,69.94833333333334,196.8875,10.485,178.01,1.4991666666666663,0.0
2043-02-01,10275983.833333334,,,,,,,,,
2043-02-28,10275983.833333334,0.0,242.0,0.0,74.01,154.57083333333333,12.200833333333334,162.6675,1.211666666666667,0.0
2043-03-01,10282444.666666666,,,,,,,,,
2043-03-31,10282444.666666666,1.0,243.0,-1.0,70.29416666666667,199.95833333333331,13.93,173.2408333333333,1.2,0.0
2043-04-01,10288905.5,,,,,,,,,
2043-04-30,10288905.5,2.0,244.0,-1.0,59.46833333333333,123.49375,15.969166666666666,220.0283333333333,1.4433333333333334,0.0
2043-05-01,10295366.333333334,,,,,,,,,
2043-05-31,10295366.333333334,3.0,245.0,-1.0,82.82416666666667,52.45,14.684583333333334,161.78625,1.418958333333333,1.2
2043-06-01,10301827.166666666,,,,,,,,,
2043-06-30,10301827.166666666,4.0,246.0,-1.0,86.73375,50.04166666666666,12.135625,153.70333333333335,1.6004166666666668,3.0
2043-07-01,10308288.0,,,,,,,,,
2043-07-31,10308288.0,5.0,247.0,-1.0,89.04916666666666,33.65,14.745833333333332,145.68083333333334,2.06,5.9
2043-08-01,10314748.833333334,,,,,,,,,
2043-08-31,10314748.833333334,6.0,248.0,-1.0,48.373125,227.84583333333333,16.146874999999998,281.393125,4.490833333333334,0.5
2043-09-01,10321209.666666666,,,,,,,,,
2043-09-30,10321209.666666666,0.0,249.0,-1.0,54.98083333333333,211.6,12.62,253.45666666666668,2.325,0.0
2043-10-01,10327670.5,,,,,,,,,
2043-10-31,10327670.5,1.0,250.0,-1.0,68.24499999999999,188.9020833333333,10.018333333333333,207.12583333333336,1.895,0.0
2043-11-01,10334131.333333334,,,,,,,,,
2043-11-30,10334131.333333334,2.0,251.0,-1.0,70.89833333333333,225.55416666666667,10.0475,184.71916666666667,1.3766666666666667,1.0
2043-12-01,10340592.166666666,,,,,,,,,
2043-12-31,10340592.166666666,3.0,252.0,-1.0,84.49916666666667,96.18333333333334,10.8925,182.21833333333333,1.0916666666666666,0.0
2044-01-01,10347053.0,,,,,,,,,
2044-01-31,10347053.0,4.0,253.0,-1.0,71.64666666666666,143.90833333333333,13.384166666666667,247.6733333333333,2.728333333333333,3.0
2044-02-01,10353407.666666666,,,,,,,,,
2044-02-29,10353407.666666666,5.0,254.0,-1.0,55.22,241.56041666666667,12.9425,220.5225,2.058333333333333,1.5
2044-03-01,10359762.333333334,,,,,,,,,
2044-03-31,10359762.333333334,6.0,255.0,-1.0,70.81916666666667,219.73958333333331,12.232500000000002,175.6233333333333,1.5058333333333334,0.0
2044-04-01,10366117.0,,,,,,,,,
2044-04-30,10366117.0,0.0,256.0,-1.0,58.09916666666667,186.42708333333331,15.419166666666667,244.65583333333333,1.9416666666666669,0.0
2044-05-01,10372471.666666666,,,,,,,,,
2044-05-31,10372471.666666666,1.0,257.0,-1.0,84.82166666666667,44.27708333333334,12.994166666666668,171.82333333333335,1.9350000000000005,0.0
2044-06-01,10378826.333333334,,,,,,,,,
2044-06-30,10378826.333333334,2.0,258.0,-1.0,59.975,237.95416666666665,14.229166666666666,245.0525,3.438333333333334,29.2
2044-07-01,10385181.0,,,,,,,,,
2044-07-31,10385181.0,3.0,259.0,-1.0,46.45916666666667,231.01666666666668,12.925833333333337,261.3516666666667,4.0616666666666665,0.0
2044-08-01,10391535.666666666,,,,,,,,,
