Date,Population
2028-12-03,8966550.860627178
2028-12-10,8968630.672473868
2028-12-17,8970710.484320557
2028-12-24,8972790.296167247
2028-12-31,8974870.108013937
2029-01-07,8976949.919860628
2029-01-14,8979029.731707318
2029-01-21,8981109.543554006
2029-01-28,8983189.355400696
2029-02-04,8985269.167247387
2029-02-11,8987348.979094077
2029-02-18,8989428.790940767
2029-02-25,8991508.602787457
2029-03-04,8993588.414634146
2029-03-11,8995668.226480836
2029-03-18,8997748.038327526
2029-03-25,8999827.850174217
2029-04-01,9001907.662020907
2029-04-08,9003987.473867595
2029-04-15,9006067.285714285
2029-04-22,9008147.097560976
2029-04-29,9010226.909407666
2029-05-06,9012306.721254356
2029-05-13,9014386.533101045
2029-05-20,9016466.344947735
2029-05-27,9018546.156794425
2029-06-03,9020625.968641115
2029-06-10,9022705.780487806
2029-06-17,9024785.592334494
2029-06-24,9026865.404181184
2029-07-01,9028945.216027874
2029-07-08,9031025.027874565
2029-07-15,9033104.839721255
2029-07-22,9035184.651567943
2029-07-29,9037264.463414634
2029-08-05,9039344.275261324
2029-08-12,9041424.087108014
2029-08-19,9043503.898954704
2029-08-26,9045583.710801393
2029-09-02,9047663.522648083
2029-09-09,9049743.334494773
2029-09-16,9051823.146341464
2029-09-23,9053902.958188154
2029-09-30,9055982.770034844
2029-10-07,9058062.581881532
2029-10-14,9060142.393728223
2029-10-21,9062222.205574913
2029-10-28,9064302.017421603
2029-11-04,9066381.829268293
2029-11-11,9068461.641114982
2029-11-18,9070541.452961672
2029-11-25,9072621.264808362
2029-12-02,9074701.076655053
2029-12-09,9076780.888501743
2029-12-16,9078860.700348431
2029-12-23,9080940.512195121
2029-12-30,9083020.324041812
2030-01-06,9085100.135888502
2030-01-13,9087179.947735192
2030-01-20,9089259.759581883
2030-01-27,9091339.57142857
2030-02-03,9093419.383275261
2030-02-10,9095499.195121951
2030-02-17,9097579.006968642
2030-02-24,9099658.818815332
2030-03-03,9101738.63066202
2030-03-10,9103818.44250871
2030-03-17,9105898.2543554
2030-03-24,9107978.066202091
2030-03-31,9110057.878048781
2030-04-07,9112137.68989547
2030-04-14,9114217.50174216
2030-04-21,9116297.31358885
2030-04-28,9118377.12543554
2030-05-05,9120456.93728223
2030-05-12,9122536.74912892
2030-05-19,9124616.56097561
2030-05-26,9126696.3728223
2030-06-02,9128776.18466899
2030-06-09,9130855.99651568
2030-06-16,9132935.808362368
2030-06-23,9135015.620209059
2030-06-30,9137095.432055749
2030-07-07,9139175.24390244
2030-07-14,9141255.05574913
2030-07-21,9143334.867595818
2030-07-28,9145414.679442508
2030-08-04,9147494.491289198
2030-08-11,9149574.303135889
2030-08-18,9151654.114982579
2030-08-25,9153733.92682927
2030-09-01,9155813.738675958
2030-09-08,9157893.550522648
2030-09-15,9159973.362369338
2030-09-22,9162053.174216028
2030-09-29,9164132.986062719
2030-10-06,9166212.797909407
2030-10-13,9168292.609756097
2030-10-20,9170372.421602787
2030-10-27,9172452.233449478
2030-11-03,9174532.045296168
2030-11-10,9176611.857142856
2030-11-17,9178691.668989547
2030-11-24,9180771.480836237
2030-12-01,9182851.292682927
2030-12-08,9184931.104529617
2030-12-15,9187010.916376306
2030-12-22,9189090.728222996
2030-12-29,9191170.540069686
2031-01-05,9193250.351916377
2031-01-12,9195330.163763067
2031-01-19,9197409.975609757
2031-01-26,9199489.787456445
2031-02-02,9201569.599303136
2031-02-09,9203649.411149826
2031-02-16,9205729.222996516
2031-02-23,9207809.034843206
2031-03-02,9209888.846689895
2031-03-09,9211968.658536585
2031-03-16,9214048.470383275
2031-03-23,9216128.282229966
2031-03-30,9218208.094076656
2031-04-06,9220287.905923344
2031-04-13,9222367.717770034
2031-04-20,9224447.529616725
2031-04-27,9226527.341463415
2031-05-04,9228607.153310105
2031-05-11,9230686.965156794
2031-05-18,9232766.777003484
2031-05-25,9234846.588850174
2031-06-01,9236926.400696864
2031-06-08,9239006.212543555
2031-06-15,9241086.024390243
2031-06-22,9243165.836236933
2031-06-29,9245245.648083623
2031-07-06,9247325.459930314
2031-07-13,9249405.271777004
2031-07-20,9251485.083623692
2031-07-27,9253564.895470383
2031-08-03,9255644.707317073
2031-08-10,9257724.519163763
2031-08-17,9259804.331010453
2031-08-24,9261884.142857144
2031-08-31,9263963.954703832
2031-09-07,9266043.766550522
2031-09-14,9268123.578397213
2031-09-21,9270203.390243903
2031-09-28,9272283.202090593
2031-10-05,9274363.013937281
2031-10-12,9276442.825783972
2031-10-19,9278522.637630662
2031-10-26,9280602.449477352
2031-11-02,9282682.261324042
2031-11-09,9284762.07317073
2031-11-16,9286841.885017421
2031-11-23,9288921.696864111
2031-11-30,9291001.508710802
2031-12-07,9293081.320557492
2031-12-14,9295161.132404182
2031-12-21,9297240.94425087
2031-12-28,9299320.75609756
2032-01-04,9301400.567944251
2032-01-11,9303480.379790941
2032-01-18,9305560.191637632
2032-01-25,9307640.00348432
2032-02-01,9309719.81533101
2032-02-08,9311799.6271777
2032-02-15,9313879.43902439
2032-02-22,9315959.25087108
2032-02-29,9318039.06271777
2032-03-07,9320118.87456446
2032-03-14,9322198.68641115
2032-03-21,9324278.49825784
2032-03-28,9326358.31010453
2032-04-04,9328438.121951219
2032-04-11,9330517.933797909
2032-04-18,9332597.7456446
2032-04-25,9334677.55749129
2032-05-02,9336757.36933798
2032-05-09,9338837.181184668
2032-05-16,9340916.993031358
2032-05-23,9342996.804878049
2032-05-30,9345076.616724739
2032-06-06,9347156.42857143
2032-06-13,9349236.240418117
2032-06-20,9351316.052264808
2032-06-27,9353395.864111498
2032-07-04,9355475.675958188
2032-07-11,9357555.487804879
2032-07-18,9359635.299651569
2032-07-25,9361715.111498257
2032-08-01,9363794.923344947
2032-08-08,9365874.735191638
2032-08-15,9367954.547038328
2032-08-22,9370034.358885018
2032-08-29,9372114.170731707
2032-09-05,9374193.982578397
2032-09-12,9376273.794425087
2032-09-19,9378353.606271777
2032-09-26,9380433.418118468
2032-10-03,9382513.229965158
2032-10-10,9384593.041811846
2032-10-17,9386672.853658536
2032-10-24,9388752.665505227
2032-10-31,9390832.477351917
2032-11-07,9392912.289198607
2032-11-14,9394992.101045296
2032-11-21,9397071.912891986
2032-11-28,9399151.724738676
2032-12-05,9401231.536585366
2032-12-12,9403311.348432057
2032-12-19,9405391.160278745
2032-12-26,9407470.972125435
2033-01-02,9409550.783972126
2033-01-09,9411630.595818816
2033-01-16,9413710.407665506
2033-01-23,9415790.219512194
2033-01-30,9417870.031358885
2033-02-06,9419949.843205575
2033-02-13,9422029.655052265
2033-02-20,9424109.466898955
2033-02-27,9426189.278745644
2033-03-06,9428269.090592334
2033-03-13,9430348.902439024
2033-03-20,9432428.714285715
2033-03-27,9434508.526132405
2033-04-03,9436588.337979093
2033-04-10,9438668.149825783
2033-04-17,9440747.961672474
2033-04-24,9442827.773519164
2033-05-01,9444907.585365854
2033-05-08,9446987.397212543
2033-05-15,9449067.209059233
2033-05-22,9451147.020905923
2033-05-29,9453226.832752613
2033-06-05,9455306.644599304
2033-06-12,9457386.456445992
2033-06-19,9459466.268292682
2033-06-26,9461546.080139372
2033-07-03,9463625.891986063
2033-07-10,9465705.703832753
2033-07-17,9467785.515679443
2033-07-24,9469865.327526132
2033-07-31,9471945.139372822
2033-08-07,9474024.951219512
2033-08-14,9476104.763066202
2033-08-21,9478184.574912893
2033-08-28,9480264.386759583
2033-09-04,9482344.198606271
2033-09-11,9484424.010452962
2033-09-18,9486503.822299652
2033-09-25,9488583.634146342
2033-10-02,9490663.445993032
2033-10-09,9492743.25783972
2033-10-16,9494823.069686411
2033-10-23,9496902.881533101
2033-10-30,9498982.693379791
2033-11-06,9501062.505226482
2033-11-13,9503142.31707317
2033-11-20,9505222.12891986
2033-11-27,9507301.94076655
2033-12-04,9509381.75261324
2033-12-11,9511461.564459931
2033-12-18,9513541.37630662
2033-12-25,9515621.18815331
2034-01-01,9517701.0
2034-01-08,9519336.36741214
2034-01-15,9520971.734824281
2034-01-22,9522607.102236422
2034-01-29,9524242.469648562
2034-02-05,9525877.837060703
2034-02-12,9527513.204472844
2034-02-19,9529148.571884984
2034-02-26,9530783.939297125
2034-03-05,9532419.306709265
2034-03-12,9534054.674121406
2034-03-19,9535690.041533547
2034-03-26,9537325.408945687
2034-04-02,9538960.776357828
2034-04-09,9540596.143769968
2034-04-16,9542231.511182109
2034-04-23,9543866.87859425
2034-04-30,9545502.24600639
2034-05-07,9547137.61341853
2034-05-14,9548772.980830671
2034-05-21,9550408.348242812
2034-05-28,9552043.715654952
2034-06-04,9553679.083067093
2034-06-11,9555314.450479234
2034-06-18,9556949.817891374
2034-06-25,9558585.185303515
2034-07-02,9560220.552715655
2034-07-09,9561855.920127796
2034-07-16,9563491.287539937
2034-07-23,9565126.654952077
2034-07-30,9566762.022364218
2034-08-06,9568397.389776358
2034-08-13,9570032.757188499
2034-08-20,9571668.12460064
2034-08-27,9573303.49201278
2034-09-03,9574938.85942492
2034-09-10,9576574.226837061
2034-09-17,9578209.594249202
2034-09-24,9579844.961661343
2034-10-01,9581480.329073483
2034-10-08,9583115.696485624
2034-10-15,9584751.063897764
2034-10-22,9586386.431309905
2034-10-29,9588021.798722045
2034-11-05,9589657.166134186
2034-11-12,9591292.533546327
2034-11-19,9592927.900958467
2034-11-26,9594563.268370608
2034-12-03,9596198.635782748
2034-12-10,9597834.003194889
2034-12-17,9599469.37060703
2034-12-24,9601104.73801917
2034-12-31,9602740.10543131
2035-01-07,9604375.47284345
2035-01-14,9606010.84025559
2035-01-21,9607646.20766773
2035-01-28,9609281.575079871
2035-02-04,9610916.942492012
2035-02-11,9612552.309904153
2035-02-18,9614187.677316293
2035-02-25,9615823.044728434
2035-03-04,9617458.412140574
2035-03-11,9619093.779552715
2035-03-18,9620729.146964855
2035-03-25,9622364.514376996
2035-04-01,9623999.881789137
2035-04-08,9625635.249201277
2035-04-15,9627270.616613418
2035-04-22,9628905.984025558
2035-04-29,9630541.351437699
2035-05-06,9632176.71884984
2035-05-13,9633812.08626198
2035-05-20,9635447.45367412
2035-05-27,9637082.821086261
2035-06-03,9638718.188498402
2035-06-10,9640353.555910543
2035-06-17,9641988.923322683
2035-06-24,9643624.290734824
2035-07-01,9645259.658146964
2035-07-08,9646895.025559105
2035-07-15,9648530.392971246
2035-07-22,9650165.760383386
2035-07-29,9651801.127795527
2035-08-05,9653436.495207667
2035-08-12,9655071.862619808
2035-08-19,9656707.230031949
2035-08-26,9658342.59744409
2035-09-02,9659977.96485623
2035-09-09,9661613.33226837
2035-09-16,9663248.69968051
2035-09-23,9664884.067092652
2035-09-30,9666519.434504792
2035-10-07,9668154.801916933
2035-10-14,9669790.169329073
2035-10-21,9671425.536741214
2035-10-28,9673060.904153354
2035-11-04,9674696.271565495
2035-11-11,9676331.638977636
2035-11-18,9677967.006389776
2035-11-25,9679602.373801917
2035-12-02,9681237.741214057
2035-12-09,9682873.108626198
2035-12-16,9684508.476038339
2035-12-23,9686143.84345048
2035-12-30,9687779.21086262
2036-01-06,9689414.57827476
2036-01-13,9691049.945686901
2036-01-20,9692685.313099042
2036-01-27,9694320.680511182
2036-02-03,9695956.047923323
2036-02-10,9697591.415335463
2036-02-17,9699226.782747604
2036-02-24,9700862.150159745
2036-03-02,9702497.517571885
2036-03-09,9704132.884984026
2036-03-16,9705768.252396166
2036-03-23,9707403.619808307
2036-03-30,9709038.987220448
2036-04-06,9710674.354632588
2036-04-13,9712309.722044729
2036-04-20,9713945.08945687
2036-04-27,9715580.45686901
2036-05-04,9717215.82428115
2036-05-11,9718851.191693291
2036-05-18,9720486.559105432
2036-05-25,9722121.926517572
2036-06-01,9723757.293929713
2036-06-08,9725392.661341853
2036-06-15,9727028.028753994
2036-06-22,9728663.396166135
2036-06-29,9730298.763578275
2036-07-06,9731934.130990416
2036-07-13,9733569.498402556
2036-07-20,9735204.865814697
2036-07-27,9736840.233226838
2036-08-03,9738475.600638978
2036-08-10,9740110.968051119
2036-08-17,9741746.33546326
2036-08-24,9743381.7028754
2036-08-31,9745017.07028754
2036-09-07,9746652.437699681
2036-09-14,9748287.805111822
2036-09-21,9749923.172523962
2036-09-28,9751558.539936103
2036-10-05,9753193.907348244
2036-10-12,9754829.274760384
2036-10-19,9756464.642172525
2036-10-26,9758100.009584665
2036-11-02,9759735.376996806
2036-11-09,9761370.744408946
2036-11-16,9763006.111821087
2036-11-23,9764641.479233228
2036-11-30,9766276.846645368
2036-12-07,9767912.214057509
2036-12-14,9769547.58146965
2036-12-21,9771182.94888179
2036-12-28,9772818.316293929
2037-01-04,9774453.68370607
2037-01-11,9776089.05111821
2037-01-18,9777724.41853035
2037-01-25,9779359.785942491
2037-02-01,9780995.153354632
2037-02-08,9782630.520766772
2037-02-15,9784265.888178913
2037-02-22,9785901.255591054
2037-03-01,9787536.623003194
2037-03-08,9789171.990415335
2037-03-15,9790807.357827475
2037-03-22,9792442.725239616
2037-03-29,9794078.092651756
2037-04-05,9795713.460063897
2037-04-12,9797348.827476038
2037-04-19,9798984.194888178
2037-04-26,9800619.562300319
2037-05-03,9802254.92971246
2037-05-10,9803890.2971246
2037-05-17,9805525.66453674
2037-05-24,9807161.031948881
2037-05-31,9808796.399361022
2037-06-07,9810431.766773162
2037-06-14,9812067.134185303
2037-06-21,9813702.501597444
2037-06-28,9815337.869009584
2037-07-05,9816973.236421725
2037-07-12,9818608.603833865
2037-07-19,9820243.971246006
2037-07-26,9821879.338658147
2037-08-02,9823514.706070287
2037-08-09,9825150.073482428
2037-08-16,9826785.440894568
2037-08-23,9828420.808306709
2037-08-30,9830056.17571885
2037-09-06,9831691.54313099
2037-09-13,9833326.91054313
2037-09-20,9834962.277955271
2037-09-27,9836597.645367412
2037-10-04,9838233.012779552
2037-10-11,9839868.380191693
2037-10-18,9841503.747603834
2037-10-25,9843139.115015974
2037-11-01,9844774.482428115
2037-11-08,9846409.849840255
2037-11-15,9848045.217252396
2037-11-22,9849680.584664537
2037-11-29,9851315.952076677
2037-12-06,9852951.319488818
2037-12-13,9854586.686900958
2037-12-20,9856222.054313099
2037-12-27,9857857.42172524
2038-01-03,9859492.78913738
2038-01-10,9861128.15654952
2038-01-17,9862763.523961661
2038-01-24,9864398.891373802
2038-01-31,9866034.258785943
2038-02-07,9867669.626198083
2038-02-14,9869304.993610224
2038-02-21,9870940.361022364
2038-02-28,9872575.728434505
2038-03-07,9874211.095846646
2038-03-14,9875846.463258786
2038-03-21,9877481.830670927
2038-03-28,9879117.198083067
2038-04-04,9880752.565495208
2038-04-11,9882387.932907348
2038-04-18,9884023.30031949
2038-04-25,9885658.66773163
2038-05-02,9887294.03514377
2038-05-09,9888929.40255591
2038-05-16,9890564.769968051
2038-05-23,9892200.137380192
2038-05-30,9893835.504792333
2038-06-06,9895470.872204473
2038-06-13,9897106.239616614
2038-06-20,9898741.607028754
2038-06-27,9900376.974440895
2038-07-04,9902012.341853036
2038-07-11,9903647.709265176
2038-07-18,9905283.076677317
2038-07-25,9906918.444089457
2038-08-01,9908553.811501598
2038-08-08,9910189.178913739
2038-08-15,9911824.54632588
2038-08-22,9913459.91373802
2038-08-29,9915095.28115016
2038-09-05,9916730.648562301
2038-09-12,9918366.015974442
2038-09-19,9920001.383386582
2038-09-26,9921636.750798723
2038-10-03,9923272.118210863
2038-10-10,9924907.485623004
2038-10-17,9926542.853035145
2038-10-24,9928178.220447285
2038-10-31,9929813.587859426
2038-11-07,9931448.955271566
2038-11-14,9933084.322683707
2038-11-21,9934719.690095847
2038-11-28,9936355.057507988
2038-12-05,9937990.424920129
2038-12-12,9939625.79233227
2038-12-19,9941261.159744408
2038-12-26,9942896.52715655
2039-01-02,9944531.89456869
2039-01-09,9946167.26198083
2039-01-16,9947802.62939297
2039-01-23,9949437.996805111
2039-01-30,9951073.364217252
2039-02-06,9952708.731629392
2039-02-13,9954344.099041533
2039-02-20,9955979.466453673
2039-02-27,9957614.833865814
2039-03-06,9959250.201277955
2039-03-13,9960885.568690095
2039-03-20,9962520.936102236
2039-03-27,9964156.303514376
2039-04-03,9965791.670926517
2039-04-10,9967427.038338657
2039-04-17,9969062.405750798
2039-04-24,9970697.773162939
2039-05-01,9972333.14057508
2039-05-08,9973968.50798722
2039-05-15,9975603.87539936
2039-05-22,9977239.242811501
2039-05-29,9978874.610223642
2039-06-05,9980509.977635782
2039-06-12,9982145.345047923
2039-06-19,9983780.712460063
2039-06-26,9985416.079872204
2039-07-03,9987051.447284345
2039-07-10,9988686.814696485
2039-07-17,9990322.182108626
2039-07-24,9991957.549520766
2039-07-31,9993592.916932907
2039-08-07,9995228.284345048
2039-08-14,9996863.651757188
2039-08-21,9998499.019169329
2039-08-28,10000134.38658147
2039-09-04,10001769.75399361
2039-09-11,10003405.12140575
2039-09-18,10005040.488817891
2039-09-25,10006675.856230032
2039-10-02,10008311.223642172
2039-10-09,10009946.591054313
2039-10-16,10011581.958466453
2039-10-23,10013217.325878594
2039-10-30,10014852.693290735
2039-11-06,10016488.060702875
2039-11-13,10018123.428115016
2039-11-20,10019758.795527156
2039-11-27,10021394.162939297
2039-12-04,10023029.530351438
2039-12-11,10024664.897763578
2039-12-18,10026300.265175719
2039-12-25,10027935.63258786
2040-01-01,10029571.0
2040-01-08,10031079.574712643
2040-01-15,10032588.149425287
2040-01-22,10034096.72413793
2040-01-29,10035605.298850575
2040-02-05,10037113.873563219
2040-02-12,10038622.448275862
2040-02-19,10040131.022988506
2040-02-26,10041639.597701149
2040-03-04,10043148.172413792
2040-03-11,10044656.747126436
2040-03-18,10046165.321839081
2040-03-25,10047673.896551725
2040-04-01,10049182.471264368
2040-04-08,10050691.045977011
2040-04-15,10052199.620689655
2040-04-22,10053708.195402298
2040-04-29,10055216.770114943
2040-05-06,10056725.344827587
2040-05-13,10058233.91954023
2040-05-20,10059742.494252874
2040-05-27,10061251.068965517
2040-06-03,10062759.64367816
2040-06-10,10064268.218390804
2040-06-17,10065776.793103449
2040-06-24,10067285.367816092
2040-07-01,10068793.942528736
2040-07-08,10070302.51724138
2040-07-15,10071811.091954023
2040-07-22,10073319.666666666
2040-07-29,10074828.24137931
2040-08-05,10076336.816091955
2040-08-12,10077845.390804598
2040-08-19,10079353.965517242
2040-08-26,10080862.540229885
2040-09-02,10082371.114942528
2040-09-09,10083879.689655172
2040-09-16,10085388.264367817
2040-09-23,10086896.83908046
2040-09-30,10088405.413793104
2040-10-07,10089913.988505747
2040-10-14,10091422.56321839
2040-10-21,10092931.137931034
2040-10-28,10094439.712643677
2040-11-04,10095948.287356323
2040-11-11,10097456.862068966
2040-11-18,10098965.43678161
2040-11-25,10100474.011494253
2040-12-02,10101982.586206896
2040-12-09,10103491.16091954
2040-12-16,10104999.735632183
2040-12-23,10106508.310344828
2040-12-30,10108016.885057472
2041-01-06,10109525.459770115
2041-01-13,10111034.034482758
2041-01-20,10112542.609195402
2041-01-27,10114051.183908045
2041-02-03,10115559.75862069
2041-02-10,10117068.333333334
2041-02-17,10118576.908045977
2041-02-24,10120085.48275862
2041-03-03,10121594.057471264
2041-03-10,10123102.632183908
2041-03-17,10124611.206896551
2041-03-24,10126119.781609196
2041-03-31,10127628.35632184
2041-04-07,10129136.931034483
2041-04-14,10130645.505747126
2041-04-21,10132154.08045977
2041-04-28,10133662.655172413
2041-05-05,10135171.229885057
2041-05-12,10136679.804597702
2041-05-19,10138188.379310345
2041-05-26,10139696.954022989
2041-06-02,10141205.528735632
2041-06-09,10142714.103448275
2041-06-16,10144222.678160919
2041-06-23,10145731.252873564
2041-06-30,10147239.827586208
2041-07-07,10148748.402298851
2041-07-14,10150256.977011494
2041-07-21,10151765.551724138
2041-07-28,10153274.126436781
2041-08-04,10154782.701149425
2041-08-11,10156291.27586207
2041-08-18,10157799.850574713
2041-08-25,10159308.425287357
2041-09-01,10160817.0
2041-09-08,10162325.574712643
2041-09-15,10163834.149425287
2041-09-22,10165342.72413793
2041-09-29,10166851.298850575
2041-10-06,10168359.873563219
2041-10-13,10169868.448275862
2041-10-20,10171377.022988506
2041-10-27,10172885.597701149
2041-11-03,10174394.172413792
2041-11-10,10175902.747126438
2041-11-17,10177411.321839081
2041-11-24,10178919.896551725
2041-12-01,10180428.471264368
2041-12-08,10181937.045977011
2041-12-15,10183445.620689655
2041-12-22,10184954.195402298
2041-12-29,10186462.770114943
2042-01-05,10187971.344827587
2042-01-12,10189479.91954023
2042-01-19,10190988.494252874
2042-01-26,10192497.068965517
2042-02-02,10194005.64367816
2042-02-09,10195514.218390804
2042-02-16,10197022.793103449
2042-02-23,10198531.367816092
2042-03-02,10200039.942528736
2042-03-09,10201548.51724138
2042-03-16,10203057.091954023
2042-03-23,10204565.666666666
2042-03-30,10206074.24137931
2042-04-06,10207582.816091955
2042-04-13,10209091.390804598
2042-04-20,10210599.965517242
2042-04-27,10212108.540229885
2042-05-04,10213617.114942528
2042-05-11,10215125.689655172
2042-05-18,10216634.264367817
2042-05-25,10218142.83908046
2042-06-01,10219651.413793104
2042-06-08,10221159.988505747
2042-06-15,10222668.56321839
2042-06-22,10224177.137931034
2042-06-29,10225685.712643677
2042-07-06,10227194.287356323
2042-07-13,10228702.862068966
2042-07-20,10230211.43678161
2042-07-27,10231720.011494253
2042-08-03,10233228.586206896
2042-08-10,10234737.16091954
2042-08-17,10236245.735632183
2042-08-24,10237754.310344828
2042-08-31,10239262.885057472
2042-09-07,10240771.459770115
2042-09-14,10242280.034482758
2042-09-21,10243788.609195402
2042-09-28,10245297.183908045
2042-10-05,10246805.75862069
2042-10-12,10248314.333333334
2042-10-19,10249822.908045977
2042-10-26,10251331.48275862
2042-11-02,10252840.057471264
2042-11-09,10254348.632183908
2042-11-16,10255857.206896551
2042-11-23,10257365.781609196
2042-11-30,10258874.35632184
2042-12-07,10260382.931034483
2042-12-14,10261891.505747126
2042-12-21,10263400.08045977
2042-12-28,10264908.655172413
2043-01-04,10266417.229885057
2043-01-11,10267925.804597702
2043-01-18,10269434.379310345
2043-01-25,10270942.954022989
2043-02-01,10272451.528735632
2043-02-08,10273960.103448275
2043-02-15,10275468.678160919
2043-02-22,10276977.252873562
2043-03-01,10278485.827586208
2043-03-08,10279994.402298851
2043-03-15,10281502.977011494
2043-03-22,10283011.551724138
2043-03-29,10284520.126436781
2043-04-05,10286028.701149425
2043-04-12,10287537.27586207
2043-04-19,10289045.850574713
2043-04-26,10290554.425287357
2043-05-03,10292063.0
2043-05-10,10293571.574712643
2043-05-17,10295080.149425287
2043-05-24,10296588.72413793
2043-05-31,10298097.298850575
2043-06-07,10299605.873563219
2043-06-14,10301114.448275862
2043-06-21,10302623.022988506
2043-06-28,10304131.597701149
2043-07-05,10305640.172413792
2043-07-12,10307148.747126438
2043-07-19,10308657.321839081
2043-07-26,10310165.896551725
2043-08-02,10311674.471264368
2043-08-09,10313183.045977011
2043-08-16,10314691.620689655
2043-08-23,10316200.195402298
2043-08-30,10317708.770114943
2043-09-06,10319217.344827587
2043-09-13,10320725.91954023
2043-09-20,10322234.494252874
2043-09-27,10323743.068965517
2043-10-04,10325251.64367816
2043-10-11,10326760.218390804
2043-10-18,10328268.793103449
2043-10-25,10329777.367816092
2043-11-01,10331285.942528736
2043-11-08,10332794.51724138
2043-11-15,10334303.091954023
2043-11-22,10335811.666666666
2043-11-29,10337320.24137931
2043-12-06,10338828.816091955
2043-12-13,10340337.390804598
2043-12-20,10341845.965517242
2043-12-27,10343354.540229885
2044-01-03,10344863.114942528
2044-01-10,10346371.689655172
2044-01-17,10347880.264367817
2044-01-24,10349388.83908046
2044-01-31,10350897.413793104
2044-02-07,10352405.988505747
2044-02-14,10353914.56321839
2044-02-21,10355423.137931034
2044-02-28,10356931.712643677
2044-03-06,10358440.287356323
2044-03-13,10359948.862068966
2044-03-20,10361457.43678161
2044-03-27,10362966.011494253
2044-04-03,10364474.586206896
2044-04-10,10365983.16091954
2044-04-17,10367491.735632183
2044-04-24,10369000.310344828
2044-05-01,10370508.885057472
2044-05-08,10372017.459770115
2044-05-15,10373526.034482758
2044-05-22,10375034.609195402
2044-05-29,10376543.183908045
2044-06-05,10378051.75862069
2044-06-12,10379560.333333334
2044-06-19,10381068.908045977
2044-06-26,10382577.48275862
2044-07-03,10384086.057471264
2044-07-10,10385594.632183908
2044-07-17,10387103.206896551
2044-07-24,10388611.781609196
2044-07-31,10390120.35632184
2044-08-07,10391628.931034483
2044-08-14,10393137.505747126
2044-08-21,10394646.08045977
2044-08-28,10396154.655172413
2044-09-04,10397663.229885057
2044-09-11,10399171.804597702
2044-09-18,10400680.379310345
2044-09-25,10402188.954022989
2044-10-02,10403697.528735632
2044-10-09,10405206.103448275
2044-10-16,10406714.678160919
2044-10-23,10408223.252873562
2044-10-30,10409731.827586208
2044-11-06,10411240.402298851
2044-11-13,10412748.977011494
2044-11-20,10414257.551724138
2044-11-27,10415766.126436781
2044-12-04,10417274.701149425
2044-12-11,10418783.27586207
2044-12-18,10420291.850574713
2044-12-25,10421800.425287357
2045-01-01,10423309.0
2045-01-08,10424681.776357828
2045-01-15,10426054.552715655
2045-01-22,10427427.329073483
2045-01-29,10428800.10543131
2045-02-05,10430172.881789137
2045-02-12,10431545.658146964
2045-02-19,10432918.434504792
2045-02-26,10434291.21086262
2045-03-05,10435663.987220448
2045-03-12,10437036.763578275
2045-03-19,10438409.539936103
2045-03-26,10439782.31629393
2045-04-02,10441155.092651756
2045-04-09,10442527.869009584
2045-04-16,10443900.645367412
2045-04-23,10445273.42172524
2045-04-30,10446646.198083067
2045-05-07,10448018.974440895
2045-05-14,10449391.750798723
2045-05-21,10450764.52715655
2045-05-28,10452137.303514376
2045-06-04,10453510.079872204
2045-06-11,10454882.856230032
2045-06-18,10456255.63258786
2045-06-25,10457628.408945687
2045-07-02,10459001.185303515
2045-07-09,10460373.961661343
2045-07-16,10461746.73801917
2045-07-23,10463119.514376996
2045-07-30,10464492.290734824
2045-08-06,10465865.067092652
2045-08-13,10467237.84345048
2045-08-20,10468610.619808307
2045-08-27,10469983.396166135
2045-09-03,10471356.172523962
2045-09-10,10472728.94888179
2045-09-17,10474101.725239616
2045-09-24,10475474.501597444
2045-10-01,10476847.277955271
2045-10-08,10478220.054313099
2045-10-15,10479592.830670927
2045-10-22,10480965.607028754
2045-10-29,10482338.383386582
2045-11-05,10483711.15974441
2045-11-12,10485083.936102236
2045-11-19,10486456.712460063
2045-11-26,10487829.488817891
2045-12-03,10489202.265175719
2045-12-10,10490575.041533547
2045-12-17,10491947.817891374
2045-12-24,10493320.594249202
2045-12-31,10494693.37060703
2046-01-07,10496066.146964855
2046-01-14,10497438.923322683
2046-01-21,10498811.69968051
2046-01-28,10500184.476038339
2046-02-04,10501557.252396166
2046-02-11,10502930.028753994
2046-02-18,10504302.805111822
2046-02-25,10505675.58146965
2046-03-04,10507048.357827475
2046-03-11,10508421.134185303
2046-03-18,10509793.91054313
2046-03-25,10511166.686900958
2046-04-01,10512539.463258786
2046-04-08,10513912.239616614
2046-04-15,10515285.015974442
2046-04-22,10516657.79233227
2046-04-29,10518030.568690095
2046-05-06,10519403.345047923
2046-05-13,10520776.12140575
2046-05-20,10522148.897763578
2046-05-27,10523521.674121406
2046-06-03,10524894.450479234
2046-06-10,10526267.226837061
2046-06-17,10527640.003194889
2046-06-24,10529012.779552715
2046-07-01,10530385.555910543
2046-07-08,10531758.33226837
2046-07-15,10533131.108626198
2046-07-22,10534503.884984026
2046-07-29,10535876.661341853
2046-08-05,10537249.437699681
2046-08-12,10538622.214057509
2046-08-19,10539994.990415335
2046-08-26,10541367.766773162
2046-09-02,10542740.54313099
2046-09-09,10544113.319488818
2046-09-16,10545486.095846646
2046-09-23,10546858.872204473
2046-09-30,10548231.648562301
2046-10-07,10549604.424920129
2046-10-14,10550977.201277955
