Year,Week,Predicted_Demand,Date
2028,24,65194.67189494057,2028-06-12
2028,25,67048.71401355322,2028-06-19
2028,26,67099.74060633432,2028-06-26
2028,27,64743.76016989192,2028-07-03
2028,28,66329.95034625959,2028-07-10
2028,29,66013.49013227587,2028-07-17
2028,30,63726.10256917392,2028-07-24
2028,31,64482.85854297662,2028-07-31
2028,32,62390.86614720542,2028-08-07
2028,33,64223.848275602344,2028-08-14
2028,34,65322.57181102668,2028-08-21
2028,35,63932.81926986845,2028-08-28
2028,36,60051.932556063395,2028-09-04
2028,37,60264.371922162056,2028-09-11
2028,38,60705.56802129361,2028-09-18
2028,39,59780.90346803903,2028-09-25
2028,40,59802.40417719189,2028-10-02
2028,41,59298.34729442697,2028-10-09
2028,42,59572.36874298284,2028-10-16
2028,43,59030.69819305785,2028-10-23
2028,44,61861.31239353272,2028-10-30
2028,45,59070.54401456618,2028-11-06
2028,46,59263.52257903459,2028-11-13
2028,47,58621.93746272768,2028-11-20
2028,48,59381.31504270584,2028-11-27
2028,49,60377.62202389125,2028-12-04
2028,50,61219.618318106564,2028-12-11
2028,51,59465.89383221022,2028-12-18
2028,52,79997.39012875721,2028-12-25
2029,1,69392.9590153209,2029-01-01
2029,2,63807.05962749234,2029-01-08
2029,3,63157.160848099535,2029-01-15
2029,4,62564.431812746814,2029-01-22
2029,5,62872.13740186177,2029-01-29
2029,6,64507.24689596375,2029-02-05
2029,7,61118.11445952708,2029-02-12
2029,8,62565.43026447873,2029-02-19
2029,9,59930.68011444714,2029-02-26
2029,10,60362.82431843109,2029-03-05
2029,11,60198.699116387754,2029-03-12
2029,12,61394.965009648105,2029-03-19
2029,13,59292.82459843961,2029-03-26
2029,14,58228.73527410318,2029-04-02
2029,15,58163.72556885586,2029-04-09
2029,16,59008.08258364427,2029-04-16
2029,17,59052.61740658821,2029-04-23
2029,18,59619.428505701406,2029-04-30
2029,19,60708.64207826476,2029-05-07
2029,20,62867.20295633048,2029-05-14
2029,21,63335.13606066489,2029-05-21
2029,22,62491.37431135119,2029-05-28
2029,23,66607.16460942295,2029-06-04
2029,24,66271.07912050444,2029-06-11
2029,25,64969.870438116806,2029-06-18
2029,26,69823.85189196852,2029-06-25
2029,27,67587.57353739766,2029-07-02
2029,28,65301.19883859257,2029-07-09
2029,29,67786.62739284059,2029-07-16
2029,30,64928.82448487376,2029-07-23
2029,31,66195.04535556947,2029-07-30
2029,32,65432.67994143673,2029-08-06
2029,33,63028.35676134276,2029-08-13
2029,34,63776.26718756352,2029-08-20
2029,35,60790.814360895645,2029-08-27
2029,36,60885.16330610843,2029-09-03
2029,37,59498.14919005341,2029-09-10
2029,38,58862.64866094047,2029-09-17
2029,39,59316.99698824077,2029-09-24
2029,40,57113.96319684837,2029-10-01
2029,41,58200.24849088788,2029-10-08
2029,42,58313.54936445644,2029-10-15
2029,43,58474.77021932379,2029-10-22
2029,44,58607.86886491837,2029-10-29
2029,45,59835.90489630924,2029-11-05
2029,46,59302.895307254046,2029-11-12
2029,47,59252.97598571147,2029-11-19
2029,48,58264.194776167154,2029-11-26
2029,49,60600.366551436164,2029-12-03
2029,50,59241.43922507167,2029-12-10
2029,51,57424.25517831318,2029-12-17
2029,52,56876.00263597412,2029-12-24
2030,1,68111.7362580169,2030-01-07
2030,2,61420.29991640427,2030-01-14
2030,3,61807.08388632088,2030-01-21
2030,4,63926.55663584996,2030-01-28
2030,5,69306.36475128247,2030-02-04
2030,6,60420.16053307661,2030-02-11
2030,7,61577.29231671882,2030-02-18
2030,8,61723.85462738341,2030-02-25
2030,9,60495.44634653372,2030-03-04
2030,10,59824.89387419472,2030-03-11
2030,11,59803.92292095554,2030-03-18
2030,12,59015.146094380274,2030-03-25
2030,13,57599.75931402678,2030-04-01
2030,14,57297.999604375866,2030-04-08
2030,15,57214.29537468792,2030-04-15
2030,16,57678.67915304652,2030-04-22
2030,17,57639.01804603014,2030-04-29
2030,18,58491.64231491924,2030-05-06
2030,19,61103.28676662132,2030-05-13
2030,20,60948.05347273915,2030-05-20
2030,21,60628.82904369588,2030-05-27
2030,22,59836.47881215208,2030-06-03
2030,23,63536.38947300417,2030-06-10
2030,24,62263.503394278305,2030-06-17
2030,25,62976.31789173522,2030-06-24
2030,26,62655.336067171855,2030-07-01
2030,27,61545.613639568364,2030-07-08
2030,28,63951.66229292386,2030-07-15
2030,29,63039.77786072278,2030-07-22
2030,30,63731.108232595296,2030-07-29
2030,31,59444.60647320357,2030-08-05
2030,32,62846.67868365882,2030-08-12
2030,33,62118.59516398741,2030-08-19
2030,34,60320.26110265016,2030-08-26
2030,35,58760.00167421149,2030-09-02
2030,36,59108.639884858785,2030-09-09
2030,37,57755.90710240998,2030-09-16
2030,38,56572.76335898969,2030-09-23
2030,39,57613.77366867072,2030-09-30
2030,40,57768.07881832215,2030-10-07
2030,41,56479.33621987219,2030-10-14
2030,42,56733.396593933736,2030-10-21
2030,43,57610.96794393683,2030-10-28
2030,44,56182.683822367355,2030-11-04
2030,45,59889.71441750943,2030-11-11
2030,46,58868.481216691194,2030-11-18
2030,47,57307.53139993397,2030-11-25
2030,48,57918.09523796818,2030-12-02
2030,49,56243.7503003883,2030-12-09
2030,50,56036.20993752842,2030-12-16
2030,51,56575.189142034236,2030-12-23
2030,52,52688.56008443146,2030-12-30
2031,1,68093.69372030783,2031-01-06
2031,2,61248.1331285471,2031-01-13
2031,3,61151.04006874919,2031-01-20
2031,4,61283.938781031364,2031-01-27
2031,5,58673.49504631407,2031-02-03
2031,6,59810.20914238084,2031-02-10
2031,7,57745.29749720609,2031-02-17
2031,8,60768.77563811798,2031-02-24
2031,9,59109.4207552868,2031-03-03
2031,10,59048.97782958538,2031-03-10
2031,11,58503.40313511619,2031-03-17
2031,12,58952.99895360738,2031-03-24
2031,13,58635.23486898714,2031-03-31
2031,14,57285.49341869,2031-04-07
2031,15,57093.32699677673,2031-04-14
2031,16,57571.1901406959,2031-04-21
2031,17,56851.216979172474,2031-04-28
2031,18,57694.81117397838,2031-05-05
2031,19,58048.02362833517,2031-05-12
2031,20,58744.202611489796,2031-05-19
2031,21,61006.44270568068,2031-05-26
2031,22,59295.68064305779,2031-06-02
2031,23,61282.344347989216,2031-06-09
2031,24,62024.49413533935,2031-06-16
2031,25,64140.006280107584,2031-06-23
2031,26,61054.04024782776,2031-06-30
2031,27,63141.17732494879,2031-07-07
2031,28,63405.67424446435,2031-07-14
2031,29,60047.39105758741,2031-07-21
2031,30,62880.41188743718,2031-07-28
2031,31,61578.5285985885,2031-08-04
2031,32,60265.21213563246,2031-08-11
2031,33,59313.815205581814,2031-08-18
2031,34,60326.19333592153,2031-08-25
2031,35,57711.74644197859,2031-09-01
2031,36,56829.04026980055,2031-09-08
2031,37,57615.44262902436,2031-09-15
2031,38,56605.767386409316,2031-09-22
2031,39,56665.18578379062,2031-09-29
2031,40,56152.23755913775,2031-10-06
2031,41,57037.53947307138,2031-10-13
2031,42,56944.08362016365,2031-10-20
2031,43,56594.54581023643,2031-10-27
2031,44,56399.72127394183,2031-11-03
2031,45,57731.47720818431,2031-11-10
2031,46,56666.12483503256,2031-11-17
2031,47,57095.016108418116,2031-11-24
2031,48,56781.489845459,2031-12-01
2031,49,57099.05023679034,2031-12-08
2031,50,58674.03672866309,2031-12-15
2031,51,62043.01195666894,2031-12-22
2031,52,53887.1543985552,2031-12-29
2032,1,33350.226605337535,2032-01-05
2032,2,58104.66995725468,2032-01-12
2032,3,61699.86507408926,2032-01-19
2032,4,57532.75924361055,2032-01-26
2032,5,61629.14949808422,2032-02-02
2032,6,58326.76616605891,2032-02-09
2032,7,59529.710942827354,2032-02-16
2032,8,57983.03956546559,2032-02-23
2032,9,58124.2024892579,2032-03-01
2032,10,58443.72138914548,2032-03-08
2032,11,57882.8695796,2032-03-15
2032,12,58129.30099576377,2032-03-22
2032,13,57731.348256316225,2032-03-29
2032,14,57764.73599041386,2032-04-05
2032,15,57292.970131441005,2032-04-12
2032,16,56574.508988418645,2032-04-19
2032,17,57387.08238160507,2032-04-26
2032,18,58496.9913885009,2032-05-03
2032,19,57696.313889720164,2032-05-10
2032,20,58520.033331219514,2032-05-17
2032,21,57760.16387530576,2032-05-24
2032,22,58602.50302768817,2032-05-31
2032,23,60378.2963829648,2032-06-07
2032,24,61588.256110731236,2032-06-14
2032,25,61665.02380858379,2032-06-21
2032,26,61447.79095897427,2032-06-28
2032,27,63284.955862422124,2032-07-05
2032,28,63571.09553165198,2032-07-12
2032,29,63159.93980409982,2032-07-19
2032,30,62751.922062289974,2032-07-26
2032,31,59639.38470250312,2032-08-02
2032,32,62656.772472885634,2032-08-09
2032,33,63250.81634063843,2032-08-16
2032,34,60778.941919907316,2032-08-23
2032,35,59144.41470188869,2032-08-30
2032,36,59735.364849051,2032-09-06
2032,37,56693.560437664935,2032-09-13
2032,38,57435.68485569796,2032-09-20
2032,39,56952.37002598506,2032-09-27
2032,40,57151.57422500102,2032-10-04
2032,41,56592.37264314664,2032-10-11
2032,42,56366.2340287093,2032-10-18
2032,43,57504.77231287317,2032-10-25
2032,44,56892.52903685899,2032-11-01
2032,45,55761.85142169478,2032-11-08
2032,46,57216.02918755828,2032-11-15
2032,47,60489.01474663642,2032-11-22
2032,48,57872.08593153027,2032-11-29
2032,49,59623.88503177559,2032-12-06
2032,50,56974.16610375101,2032-12-13
2032,51,57506.797681762604,2032-12-20
2032,52,55545.2257341211,2032-12-27
2032,53,40692.35676814206,2033-01-03
2033,1,58925.142107015075,2033-01-03
2033,2,59373.124534503695,2033-01-10
2033,3,60321.74369750079,2033-01-17
2033,4,56206.7284745979,2033-01-24
2033,5,57941.09935344938,2033-01-31
2033,6,59879.88277186913,2033-02-07
2033,7,59473.37903802606,2033-02-14
2033,8,58131.90405366434,2033-02-21
2033,9,57059.36908909045,2033-02-28
2033,10,55086.4467124089,2033-03-07
2033,11,55511.401174401355,2033-03-14
2033,12,53386.7132597995,2033-03-21
2033,13,53693.85119015098,2033-03-28
2033,14,52584.77140474259,2033-04-04
2033,15,53835.93982266269,2033-04-11
2033,16,53296.00487854997,2033-04-18
2033,17,53770.31983593232,2033-04-25
2033,18,54004.02684347544,2033-05-02
2033,19,56103.52403051554,2033-05-09
2033,20,56885.683107096935,2033-05-16
2033,21,58080.70870757478,2033-05-23
2033,22,60736.41583352983,2033-05-30
2033,23,58940.68140103894,2033-06-06
2033,24,61292.28173199615,2033-06-13
2033,25,60745.275864255855,2033-06-20
2033,26,62931.688700653256,2033-06-27
2033,27,63688.18005153745,2033-07-04
2033,28,63770.415651646465,2033-07-11
2033,29,60064.97650123917,2033-07-18
2033,30,59437.29537525812,2033-07-25
2033,31,61947.2898026828,2033-08-01
2033,32,59189.125028330775,2033-08-08
2033,33,57113.35826226526,2033-08-15
2033,34,56592.87655158294,2033-08-22
2033,35,56427.9511001624,2033-08-29
2033,36,54105.73914976635,2033-09-05
2033,37,53362.236077591624,2033-09-12
2033,38,54331.73648454603,2033-09-19
2033,39,53415.468234855,2033-09-26
2033,40,53452.62411437978,2033-10-03
2033,41,53828.74943228497,2033-10-10
2033,42,52974.62681136794,2033-10-17
2033,43,52755.51888558738,2033-10-24
2033,44,52683.728187547604,2033-10-31
2033,45,52943.01166801166,2033-11-07
2033,46,56674.19616193901,2033-11-14
2033,47,55803.97304218616,2033-11-21
2033,48,54981.89044166723,2033-11-28
2033,49,56979.367858074445,2033-12-05
2033,50,59293.25869711716,2033-12-12
2033,51,50770.93486656475,2033-12-19
2033,52,44252.9046754815,2033-12-26
2033,53,16821.774056982467,2034-01-02
2034,1,60097.768535824514,2034-01-02
2034,2,55505.88096429676,2034-01-09
2034,3,62555.00627727383,2034-01-16
2034,4,60475.288765938465,2034-01-23
2034,5,55758.13041246544,2034-01-30
2034,6,62117.10067780871,2034-02-06
2034,7,57361.72911752905,2034-02-13
2034,8,56501.00245317623,2034-02-20
2034,9,55574.486278098695,2034-02-27
2034,10,55810.12473853247,2034-03-06
2034,11,57965.177342114475,2034-03-13
2034,12,54553.20766298155,2034-03-20
2034,13,56326.67001211604,2034-03-27
2034,14,55688.608669080684,2034-04-03
2034,15,54472.442450229966,2034-04-10
2034,16,53050.4474296102,2034-04-17
2034,17,53135.99637051806,2034-04-24
2034,18,53535.469312559304,2034-05-01
2034,19,55559.49544481162,2034-05-08
2034,20,55463.67553392216,2034-05-15
2034,21,57013.94351981046,2034-05-22
2034,22,58809.898422078855,2034-05-29
2034,23,58902.5723177724,2034-06-05
2034,24,60999.0916448254,2034-06-12
2034,25,62562.98724932583,2034-06-19
2034,26,61236.17362290149,2034-06-26
2034,27,60204.97976429304,2034-07-03
2034,28,61422.95639199848,2034-07-10
2034,29,60243.253916236325,2034-07-17
2034,30,58392.139430738804,2034-07-24
2034,31,58768.19300582059,2034-07-31
2034,32,56224.40596608296,2034-08-07
2034,33,59464.491251774816,2034-08-14
2034,34,60099.51420897095,2034-08-21
2034,35,58309.045858039455,2034-08-28
2034,36,54097.493522845456,2034-09-04
2034,37,53705.58146205655,2034-09-11
2034,38,54075.28658515744,2034-09-18
2034,39,52802.7044969111,2034-09-25
2034,40,53182.17332543907,2034-10-02
2034,41,52962.77225411369,2034-10-09
2034,42,53274.3887536016,2034-10-16
2034,43,53138.157237509,2034-10-23
2034,44,56136.83585920595,2034-10-30
2034,45,52560.042071304175,2034-11-06
2034,46,52729.7169842418,2034-11-13
2034,47,52284.415824493655,2034-11-20
2034,48,53688.82851107503,2034-11-27
2034,49,55210.53045839458,2034-12-04
2034,50,57184.79955181974,2034-12-11
2034,51,53636.481434984904,2034-12-18
2034,52,65637.8396591851,2034-12-25
2035,1,65309.85437794746,2035-01-01
2035,2,58453.7438502446,2035-01-08
2035,3,58173.105351936116,2035-01-15
2035,4,58533.63732069352,2035-01-22
2035,5,57743.08990511477,2035-01-29
2035,6,60172.088044241034,2035-02-05
2035,7,56707.4081274476,2035-02-12
2035,8,56863.67862029759,2035-02-19
2035,9,54915.811966866626,2035-02-26
2035,10,54038.23005018025,2035-03-05
2035,11,55560.50658464598,2035-03-12
2035,12,55875.341148805535,2035-03-19
2035,13,53035.12177352293,2035-03-26
2035,14,52953.88299633635,2035-04-02
2035,15,52416.93040443074,2035-04-09
2035,16,53368.067053982464,2035-04-16
2035,17,52863.261157165216,2035-04-23
2035,18,53726.68788466377,2035-04-30
2035,19,55035.59739395668,2035-05-07
2035,20,57271.563106496535,2035-05-14
2035,21,57506.8834286395,2035-05-21
2035,22,58067.86371153121,2035-05-28
2035,23,61453.98311081006,2035-06-04
2035,24,59652.626352777195,2035-06-11
2035,25,60278.872676068415,2035-06-18
2035,26,63399.596659081566,2035-06-25
2035,27,61610.195362411294,2035-07-02
2035,28,60194.17305250354,2035-07-09
2035,29,61725.39645275778,2035-07-16
2035,30,59700.79374727451,2035-07-23
2035,31,60694.85222200934,2035-07-30
2035,32,58415.1319636209,2035-08-06
2035,33,57638.657700589254,2035-08-13
2035,34,57788.457261768235,2035-08-20
2035,35,55052.79203857608,2035-08-27
2035,36,56177.46294881303,2035-09-03
2035,37,53289.75845369828,2035-09-10
2035,38,52516.179512364535,2035-09-17
2035,39,53257.04524077953,2035-09-24
2035,40,52565.36908419051,2035-10-01
2035,41,52980.15997573813,2035-10-08
2035,42,52887.08996013542,2035-10-15
2035,43,52885.58997310416,2035-10-22
2035,44,52889.46926570209,2035-10-29
2035,45,56997.69600166248,2035-11-05
2035,46,52850.67234955341,2035-11-12
2035,47,54232.08565423133,2035-11-19
2035,48,53761.06693150027,2035-11-26
2035,49,56776.66499901589,2035-12-03
2035,50,54037.35711840429,2035-12-10
2035,51,53175.62919070762,2035-12-17
2035,52,51577.59274600345,2035-12-24
2036,1,69286.9026303914,2036-01-07
2036,2,58898.00044773556,2036-01-14
2036,3,58527.0487682285,2036-01-21
2036,4,60775.38359557367,2036-01-28
2036,5,67424.08721340838,2036-02-04
2036,6,55319.31765723519,2036-02-11
2036,7,60537.223603374696,2036-02-18
2036,8,55636.44409764462,2036-02-25
2036,9,55226.48923984558,2036-03-03
2036,10,56331.31716959238,2036-03-10
2036,11,55053.521243233656,2036-03-17
2036,12,54647.29068733301,2036-03-24
2036,13,53088.43163709485,2036-03-31
2036,14,52523.27309218599,2036-04-07
2036,15,52345.91963298361,2036-04-14
2036,16,52617.94114608744,2036-04-21
2036,17,53097.68625017388,2036-04-28
2036,18,55099.92620214791,2036-05-05
