Date,Population,enso,mean_humidity,mean_solar_radiation,mean_temp,mean_wind_direction,mean_windspeed,rainfall,Year,Week,Predicted_Demand
2054-02-08,11047407.473867595,0.0,82.87638888888888,98.48333333333332,11.094642857142858,197.71944444444443,1.0904761904761904,0.0,2054,6,8222.82246916663
2054-02-15,11048607.594076656,0.0,84.29027777777777,100.08125,10.361309523809524,194.6155555555556,1.2145833333333331,0.0,2054,7,8398.187066250006
2054-02-22,11049807.714285716,0.0,90.95902777777776,57.42916666666667,11.85892857142857,182.06819444444443,1.4862103174603174,0.0,2054,8,8337.849089999992
2054-03-01,11051007.834494771,0.0,97.55902777777776,19.3375,13.442261904761905,104.494375,1.150277777777778,4.0,2054,9,8373.024464166649
2054-03-08,11052207.954703832,0.0,97.78333333333336,21.71666666666667,12.764285714285714,198.66041666666663,0.736904761904762,10.0,2054,10,8478.707501250017
2054-03-15,11053408.074912893,0.0,91.00833333333333,60.9,10.87797619047619,218.6515277777778,1.5923511904761904,2.4,2054,11,8731.062150416643
2054-03-22,11054608.195121951,1.0,82.77291666666666,81.35416666666667,10.204761904761904,218.12777777777777,2.4,54.0,2054,12,9058.983704166663
2054-03-29,11055808.31533101,1.0,76.53819444444444,125.02708333333334,9.013690476190476,229.1051388888889,1.7241071428571428,4.75,2054,13,8763.996357083353
2054-04-05,11057008.435540069,1.0,82.75694444444444,81.71041666666666,9.873214285714283,204.20625,1.163690476190476,0.1,2054,14,8738.657613750003
2054-04-12,11058208.55574913,1.0,85.07763888888888,120.44166666666666,9.015972222222222,202.23930555555555,0.999702380952381,2.0,2054,15,8809.76050749999
2054-04-19,11059408.675958188,1.0,82.96736111111112,111.75208333333336,9.448214285714286,205.37013888888887,0.9940476190476192,0.0,2054,16,8707.814313749994
2054-04-26,11060608.796167249,1.0,82.35347222222222,82.92916666666666,11.790476190476191,209.13541666666663,0.7434523809523809,0.0,2054,17,8435.206904999952
2054-05-03,11061808.916376306,1.0,84.32569444444445,85.27916666666667,12.535119047619048,198.04444444444445,1.4488095238095238,0.0,2054,18,8450.816699583316
2054-05-10,11063009.036585366,1.0,78.41458333333334,116.70416666666668,10.976785714285713,203.3786111111112,1.2390873015873016,6.0,2054,19,8379.19417041665
2054-05-17,11064209.156794423,1.0,80.40069444444445,126.14375,9.33809523809524,226.1125,1.1232142857142855,0.0,2054,20,8564.688007499957
2054-05-24,11065409.277003484,1.0,79.89791666666666,124.62916666666666,8.85952380952381,214.7076388888889,1.361309523809524,0.0,2054,21,8599.071203750009
2054-05-31,11066609.397212544,1.0,82.9798611111111,97.78333333333336,9.854761904761906,175.50555555555556,1.224404761904762,0.0,2054,22,8743.43323875002
2054-06-07,11067809.517421603,1.0,83.08125,91.58333333333331,10.059523809523808,206.9909722222222,1.107142857142857,0.0,2054,23,8847.22587874998
2054-06-14,11069009.637630662,1.0,72.59722222222221,127.41875,10.148214285714284,224.04444444444445,1.650595238095238,1.0,2054,24,8702.117219166676
2054-06-21,11070209.75783972,1.0,65.75069444444445,116.88541666666669,8.576190476190478,236.24513888888887,3.486904761904762,0.0,2054,25,9061.742033333358
