Year,Week,Predicted_Demand,Date
2026,4,61675.761111695116,2026-01-26
2026,5,63929.19869398154,2026-02-02
2026,6,62003.380515571924,2026-02-09
2026,7,63672.59566402157,2026-02-16
2026,8,61509.280084347636,2026-02-23
2026,9,62027.9747703408,2026-03-02
2026,10,62418.38860745318,2026-03-09
2026,11,61923.84938636529,2026-03-16
2026,12,61826.236649878134,2026-03-23
2026,13,61085.8998573079,2026-03-30
2026,14,61236.76183977027,2026-04-06
2026,15,59510.26171937582,2026-04-13
2026,16,58973.843458987256,2026-04-20
2026,17,59696.680119868164,2026-04-27
2026,18,61997.78874721343,2026-05-04
2026,19,62586.12286859171,2026-05-11
2026,20,61516.19162410829,2026-05-18
2026,21,59989.63553193055,2026-05-25
2026,22,60881.17315592716,2026-06-01
2026,23,63859.00750273711,2026-06-08
2026,24,65737.41333882573,2026-06-15
2026,25,65594.88140869854,2026-06-22
2026,26,66496.68930704627,2026-06-29
2026,27,68321.71504307937,2026-07-06
2026,28,68630.72098597941,2026-07-13
2026,29,67867.37088019423,2026-07-20
2026,30,67119.82099169405,2026-07-27
2026,31,64200.64967549038,2026-08-03
2026,32,66093.21812788781,2026-08-10
2026,33,67819.05759366136,2026-08-17
2026,34,64251.72189474968,2026-08-24
2026,35,62934.503047251805,2026-08-31
2026,36,63101.25168385014,2026-09-07
2026,37,59412.33770169574,2026-09-14
2026,38,59986.52883072114,2026-09-21
2026,39,58772.50354864355,2026-09-28
2026,40,58150.321676374995,2026-10-05
2026,41,57987.42388009002,2026-10-12
2026,42,60008.6431012622,2026-10-19
2026,43,59841.61725100835,2026-10-26
2026,44,59024.914288457876,2026-11-02
2026,45,57925.244460929396,2026-11-09
2026,46,58768.85490322796,2026-11-16
2026,47,61668.84406420488,2026-11-23
2026,48,59578.73856692338,2026-11-30
2026,49,61188.09753012378,2026-12-07
2026,50,58122.32002930005,2026-12-14
2026,51,58576.16784426381,2026-12-21
2026,52,59394.34961979004,2026-12-28
2026,53,36466.53813226966,2027-01-04
2027,1,64423.69308553498,2027-01-04
2027,2,64001.5356294342,2027-01-11
2027,3,65066.164618184215,2027-01-18
2027,4,59082.128274054856,2027-01-25
2027,5,60583.27894425248,2027-02-01
2027,6,62992.18107998461,2027-02-08
2027,7,62225.59642586255,2027-02-15
2027,8,62401.152916220635,2027-02-22
2027,9,60382.19402393919,2027-03-01
2027,10,61362.94583351699,2027-03-08
2027,11,60209.6222127398,2027-03-15
2027,12,58960.41453180403,2027-03-22
2027,13,59803.69346229571,2027-03-29
2027,14,58773.426654127696,2027-04-05
2027,15,59337.272643403354,2027-04-12
2027,16,61829.8680606435,2027-04-19
2027,17,60526.53198274664,2027-04-26
2027,18,61444.80315431987,2027-05-03
2027,19,63635.788873532794,2027-05-10
2027,20,62724.437805327114,2027-05-17
2027,21,65266.341307497656,2027-05-24
2027,22,67888.82915171127,2027-05-31
2027,23,63895.690566140416,2027-06-07
2027,24,66183.53779512405,2027-06-14
2027,25,67193.72224898792,2027-06-21
2027,26,69391.4954793412,2027-06-28
2027,27,70035.50006422536,2027-07-05
2027,28,69562.80267182508,2027-07-12
2027,29,65010.576733376016,2027-07-19
2027,30,65603.53573195219,2027-07-26
2027,31,68242.02902931787,2027-08-02
2027,32,64773.18358335686,2027-08-09
2027,33,61969.13809290793,2027-08-16
2027,34,61770.79473071686,2027-08-23
2027,35,61369.00547039215,2027-08-30
2027,36,59572.48683396743,2027-09-06
2027,37,58499.6506456831,2027-09-13
2027,38,60769.052497270604,2027-09-20
2027,39,58155.52089258876,2027-09-27
2027,40,59222.20144301059,2027-10-04
2027,41,58953.07658015158,2027-10-11
2027,42,58229.04161630256,2027-10-18
2027,43,57455.11676742713,2027-10-25
2027,44,58045.83361439891,2027-11-01
2027,45,57562.1250458641,2027-11-08
2027,46,60814.81019163907,2027-11-15
2027,47,59165.87491363383,2027-11-22
2027,48,59477.67295494866,2027-11-29
2027,49,60587.67283942175,2027-12-06
2027,50,61875.65181685347,2027-12-13
2027,51,57279.61777773172,2027-12-20
2027,52,43062.501118823515,2027-12-27
2027,53,27750.18702802003,2028-01-03
2028,1,65799.93581260275,2028-01-03
2028,2,60981.22963542001,2028-01-10
2028,3,65295.121759883325,2028-01-17
2028,4,65272.19681635278,2028-01-24
2028,5,59561.03507781789,2028-01-31
2028,6,65147.48290066082,2028-02-07
2028,7,61744.644577120285,2028-02-14
2028,8,60835.833299547245,2028-02-21
2028,9,60441.870569059385,2028-02-28
2028,10,59248.731829983066,2028-03-06
2028,11,63176.35220733302,2028-03-13
2028,12,59097.274755574166,2028-03-20
2028,13,60984.77772502717,2028-03-27
2028,14,60608.63558657389,2028-04-03
2028,15,60942.39850700255,2028-04-10
2028,16,58083.53595323417,2028-04-17
2028,17,59079.78454494674,2028-04-24
2028,18,58801.07677986434,2028-05-01
2028,19,61537.07551371162,2028-05-08
2028,20,60515.29276332495,2028-05-15
2028,21,61448.635207020634,2028-05-22
2028,22,63536.15558999084,2028-05-29
2028,23,65430.07007046107,2028-06-05
2028,24,64978.6707395688,2028-06-12
2028,25,66834.50756826953,2028-06-19
2028,26,66687.22531628501,2028-06-26
2028,27,64723.524078261034,2028-07-03
2028,28,66953.20679838149,2028-07-10
2028,29,65665.45598248855,2028-07-17
2028,30,62749.3676167558,2028-07-24
2028,31,63604.20599008558,2028-07-31
2028,32,61843.765064938765,2028-08-07
2028,33,64235.64415678443,2028-08-14
2028,34,64836.64067359237,2028-08-21
2028,35,63719.81156160637,2028-08-28
2028,36,58902.032680368015,2028-09-04
2028,37,57467.102606976194,2028-09-11
2028,38,60649.83129948014,2028-09-18
2028,39,57508.22020485604,2028-09-25
2028,40,58796.85650982917,2028-10-02
2028,41,57152.91447475508,2028-10-09
2028,42,57111.07925400077,2028-10-16
2028,43,55942.81333468096,2028-10-23
2028,44,60394.264592204956,2028-10-30
2028,45,55896.78943401631,2028-11-06
2028,46,56961.97784418393,2028-11-13
2028,47,55302.607566827865,2028-11-20
2028,48,56322.988138485416,2028-11-27
2028,49,57584.59778559251,2028-12-04
2028,50,59201.401796407,2028-12-11
2028,51,57593.7447049673,2028-12-18
2028,52,81934.19014329945,2028-12-25
2029,1,69641.09098487023,2029-01-01
2029,2,63824.71521701343,2029-01-08
2029,3,61964.324830901205,2029-01-15
2029,4,61669.9895469263,2029-01-22
2029,5,63315.09110993682,2029-01-29
2029,6,64212.38491800896,2029-02-05
2029,7,60066.70477969381,2029-02-12
2029,8,61263.886941398174,2029-02-19
2029,9,58968.08889560108,2029-02-26
2029,10,58921.906599708804,2029-03-05
2029,11,58800.45525972692,2029-03-12
2029,12,60130.15708456967,2029-03-19
2029,13,58255.09874066387,2029-03-26
2029,14,56891.804893032495,2029-04-02
2029,15,56747.94242427964,2029-04-09
2029,16,57660.15478169171,2029-04-16
2029,17,58803.36922121263,2029-04-23
2029,18,58679.45467282127,2029-04-30
2029,19,60038.95505250742,2029-05-07
2029,20,62077.04733056346,2029-05-14
2029,21,62237.864711019356,2029-05-21
2029,22,61620.703472559835,2029-05-28
2029,23,66601.07412314937,2029-06-04
2029,24,65550.12607082608,2029-06-11
2029,25,63327.310878435244,2029-06-18
2029,26,70338.80377606233,2029-06-25
2029,27,65794.24637281167,2029-07-02
2029,28,64172.958835616955,2029-07-09
2029,29,66291.7062297877,2029-07-16
2029,30,63478.597106556925,2029-07-23
2029,31,65260.634998209935,2029-07-30
2029,32,63982.47126635651,2029-08-06
2029,33,61494.901133642474,2029-08-13
2029,34,62305.199917078804,2029-08-20
2029,35,59678.00662446862,2029-08-27
2029,36,60203.306140784705,2029-09-03
2029,37,58308.69940452521,2029-09-10
2029,38,57440.697588943534,2029-09-17
2029,39,58214.441539016196,2029-09-24
2029,40,57193.138288591486,2029-10-01
2029,41,57076.13660639834,2029-10-08
2029,42,57009.44041689328,2029-10-15
2029,43,57645.58537408861,2029-10-22
2029,44,57713.374732128235,2029-10-29
2029,45,58442.04087303675,2029-11-05
2029,46,58032.78356341723,2029-11-12
2029,47,57695.29461200085,2029-11-19
2029,48,56765.89543687563,2029-11-26
2029,49,59838.552424499445,2029-12-03
2029,50,57833.63595712885,2029-12-10
2029,51,56318.39911408214,2029-12-17
2029,52,59676.85829947758,2029-12-24
2030,1,68989.91609301015,2030-01-07
2030,2,62173.712045861954,2030-01-14
2030,3,62011.130927367805,2030-01-21
2030,4,64205.09369394619,2030-01-28
2030,5,71808.0070601436,2030-02-04
2030,6,59737.04226235358,2030-02-11
2030,7,61320.131091802075,2030-02-18
2030,8,60393.214898107086,2030-02-25
2030,9,59752.71459836868,2030-03-04
2030,10,59529.65531369156,2030-03-11
2030,11,59394.575676052096,2030-03-18
2030,12,59185.17939053288,2030-03-25
2030,13,57377.20414644711,2030-04-01
2030,14,56383.54613724035,2030-04-08
2030,15,57954.13278384102,2030-04-15
2030,16,57182.26919086199,2030-04-22
2030,17,57410.23125940103,2030-04-29
2030,18,60313.737841721304,2030-05-06
2030,19,64119.698386507866,2030-05-13
2030,20,62053.82360047745,2030-05-20
2030,21,61487.96836842551,2030-05-27
2030,22,61348.16777079317,2030-06-03
2030,23,66108.7934896535,2030-06-10
2030,24,63874.17928304679,2030-06-17
2030,25,64424.65197890432,2030-06-24
2030,26,63338.748523846356,2030-07-01
2030,27,64355.01879033285,2030-07-08
2030,28,66575.4012947609,2030-07-15
2030,29,66653.40698950326,2030-07-22
2030,30,65174.56723254162,2030-07-29
2030,31,59505.49237429742,2030-08-05
2030,32,64214.77608651948,2030-08-12
2030,33,62775.247595222245,2030-08-19
2030,34,59943.24956127136,2030-08-26
2030,35,58485.81157046874,2030-09-02
2030,36,58947.69831469629,2030-09-09
2030,37,57321.28855697892,2030-09-16
2030,38,55716.48424356397,2030-09-23
2030,39,58837.86464353044,2030-09-30
2030,40,59385.48329742951,2030-10-07
2030,41,56461.92769258989,2030-10-14
2030,42,55446.709935791114,2030-10-21
2030,43,57813.63138931274,2030-10-28
2030,44,55747.4960142749,2030-11-04
2030,45,58710.403775785504,2030-11-11
2030,46,58151.335772116945,2030-11-18
2030,47,56854.22543205026,2030-11-25
2030,48,56836.924417007824,2030-12-02
2030,49,56135.18795468739,2030-12-09
2030,50,54932.039616634596,2030-12-16
2030,51,55508.803237955,2030-12-23
2030,52,55283.99112978918,2030-12-30
2031,1,69976.27809442382,2031-01-06
2031,2,62519.607585743914,2031-01-13
2031,3,61555.80286761497,2031-01-20
2031,4,61559.55016663309,2031-01-27
2031,5,58933.546299235735,2031-02-03
2031,6,60224.92792392385,2031-02-10
2031,7,57214.34809544352,2031-02-17
2031,8,60364.16188503498,2031-02-24
2031,9,58161.07987972617,2031-03-03
2031,10,58532.170198584725,2031-03-10
2031,11,58028.268397502005,2031-03-17
2031,12,58700.722988828544,2031-03-24
2031,13,58054.95426775224,2031-03-31
2031,14,56234.65192374363,2031-04-07
2031,15,55949.021450970635,2031-04-14
2031,16,57169.26215820826,2031-04-21
2031,17,56424.55477396172,2031-04-28
2031,18,58155.8244248908,2031-05-05
2031,19,57962.06601498775,2031-05-12
2031,20,59857.349091412965,2031-05-19
2031,21,62007.65890354478,2031-05-26
2031,22,59721.98158009561,2031-06-02
2031,23,62126.56415714766,2031-06-09
2031,24,62638.009991409424,2031-06-16
2031,25,65469.13050814337,2031-06-23
2031,26,62303.3057822125,2031-06-30
2031,27,64449.9522598049,2031-07-07
2031,28,64157.339759183036,2031-07-14
2031,29,61291.32814513431,2031-07-21
2031,30,63801.94609759098,2031-07-28
2031,31,61266.20231357935,2031-08-04
2031,32,60526.03204425055,2031-08-11
2031,33,59072.31768797088,2031-08-18
2031,34,60844.78580886111,2031-08-25
2031,35,56272.42574369221,2031-09-01
2031,36,55333.94610135408,2031-09-08
2031,37,55946.06945790933,2031-09-15
2031,38,54800.77292704416,2031-09-22
2031,39,54626.29085469936,2031-09-29
2031,40,54836.780153993546,2031-10-06
2031,41,55106.095516691676,2031-10-13
2031,42,55234.966333352,2031-10-20
2031,43,55469.6592265701,2031-10-27
2031,44,54358.88465670199,2031-11-03
2031,45,56369.37903349746,2031-11-10
2031,46,54358.085104851096,2031-11-17
2031,47,54186.078744492894,2031-11-24
2031,48,54176.82356970192,2031-12-01
2031,49,55574.73522036198,2031-12-08
2031,50,56435.270929167105,2031-12-15
2031,51,61394.37598713288,2031-12-22
2031,52,55301.80849854167,2031-12-29
2032,1,33369.20842297837,2032-01-05
2032,2,58076.679363048745,2032-01-12
2032,3,62114.08783524328,2032-01-19
2032,4,57208.62645670648,2032-01-26
2032,5,60780.714984112186,2032-02-02
2032,6,57881.53994389257,2032-02-09
2032,7,59568.935088286715,2032-02-16
2032,8,57831.5245533234,2032-02-23
2032,9,57820.165820262,2032-03-01
2032,10,58802.763934497154,2032-03-08
2032,11,57635.27827360161,2032-03-15
2032,12,58146.93801275505,2032-03-22
2032,13,57463.45285799207,2032-03-29
2032,14,56824.12319064264,2032-04-05
2032,15,55492.52775983968,2032-04-12
2032,16,54987.27649444726,2032-04-19
2032,17,55847.4350370424,2032-04-26
2032,18,58493.28785710341,2032-05-03
2032,19,57601.550422510074,2032-05-10
2032,20,57474.571503055035,2032-05-17
2032,21,56110.7636767696,2032-05-24
2032,22,57316.8793573728,2032-05-31
2032,23,60033.272294312395,2032-06-07
2032,24,61178.36856178429,2032-06-14
2032,25,61569.009281044244,2032-06-21
2032,26,62276.761278791884,2032-06-28
2032,27,63621.142508709054,2032-07-05
2032,28,64647.125838277185,2032-07-12
2032,29,63424.021107055785,2032-07-19
2032,30,62444.17383907984,2032-07-26
2032,31,60353.96065069402,2032-08-02
2032,32,61899.962025501896,2032-08-09
2032,33,62921.54711975137,2032-08-16
2032,34,59486.3070385605,2032-08-23
2032,35,58208.916654012915,2032-08-30
2032,36,58946.19996640536,2032-09-06
2032,37,55236.483931776515,2032-09-13
2032,38,55967.2159774182,2032-09-20
2032,39,54807.93857884742,2032-09-27
2032,40,54274.02479422668,2032-10-04
2032,41,54152.88674937236,2032-10-11
2032,42,56080.91619701251,2032-10-18
2032,43,56236.98229785543,2032-10-25
2032,44,54859.55604659364,2032-11-01
2032,45,53910.560467220224,2032-11-08
2032,46,54943.44425584789,2032-11-15
2032,47,59119.588043609045,2032-11-22
2032,48,55552.19946994279,2032-11-29
2032,49,57423.126146490395,2032-12-06
2032,50,54048.72918116891,2032-12-13
2032,51,55005.045342293044,2032-12-20
2032,52,55479.06367099496,2032-12-27
2032,53,44106.15892483049,2033-01-03
2033,1,60676.82246826935,2033-01-03
2033,2,60382.95128094281,2033-01-10
2033,3,61571.01782625027,2033-01-17
2033,4,55193.7001606336,2033-01-24
2033,5,57384.17475943121,2033-01-31
2033,6,59723.42196400965,2033-02-07
2033,7,58875.2046319926,2033-02-14
2033,8,58197.47512541986,2033-02-21
2033,9,57994.09845499764,2033-02-28
2033,10,56597.071801394355,2033-03-07
2033,11,56908.10116342989,2033-03-14
2033,12,54972.025663759574,2033-03-21
2033,13,55859.788989289955,2033-03-28
2033,14,54819.509986867575,2033-04-04
2033,15,56749.983300222666,2033-04-11
2033,16,57123.301345684675,2033-04-18
2033,17,56364.44736225019,2033-04-25
2033,18,57745.211067241486,2033-05-02
2033,19,59735.727362532736,2033-05-09
2033,20,59480.444722415,2033-05-16
2033,21,61294.44027769263,2033-05-23
2033,22,63028.89576979121,2033-05-30
2033,23,60132.42784017473,2033-06-06
2033,24,62834.26939353084,2033-06-13
2033,25,62833.91121109402,2033-06-20
2033,26,66023.34402453408,2033-06-27
2033,27,65750.17925670285,2033-07-04
2033,28,65883.26909124761,2033-07-11
2033,29,61265.5185570451,2033-07-18
2033,30,61287.05032731576,2033-07-25
2033,31,64311.74615634804,2033-08-01
2033,32,60689.149163726936,2033-08-08
2033,33,57964.85824206348,2033-08-15
2033,34,58024.3518064317,2033-08-22
2033,35,57252.99298067348,2033-08-29
2033,36,55525.28768967727,2033-09-05
2033,37,54867.469987833574,2033-09-12
2033,38,57048.02863794704,2033-09-19
2033,39,55159.70017059802,2033-09-26
2033,40,55396.00781872157,2033-10-03
2033,41,55360.713504226194,2033-10-10
2033,42,54645.359511931856,2033-10-17
2033,43,54400.63386888901,2033-10-24
2033,44,54045.6080959853,2033-10-31
2033,45,53961.712938018536,2033-11-07
2033,46,57953.4009713385,2033-11-14
2033,47,56248.79780407411,2033-11-21
2033,48,55958.800305854886,2033-11-28
2033,49,57766.3007039368,2033-12-05
2033,50,58946.44280387681,2033-12-12
2033,51,53223.536741542186,2033-12-19
2033,52,49876.90128775965,2033-12-26
2033,53,17296.245713121374,2034-01-02
2034,1,62807.92120601542,2034-01-02
2034,2,57544.60447965112,2034-01-09
2034,3,63157.03098079913,2034-01-16
2034,4,61501.21424471734,2034-01-23
2034,5,56774.52672832354,2034-01-30
2034,6,62077.51418154632,2034-02-06
2034,7,57998.569802644815,2034-02-13
2034,8,57569.403590394024,2034-02-20
2034,9,56723.745878587964,2034-02-27
2034,10,56727.78577177115,2034-03-06
2034,11,58863.66908526726,2034-03-13
2034,12,56009.402769037246,2034-03-20
2034,13,57566.59713285949,2034-03-27
2034,14,57779.10644600602,2034-04-03
2034,15,56708.072423810634,2034-04-10
2034,16,54641.60268612745,2034-04-17
2034,17,55485.74192867403,2034-04-24
2034,18,55594.86903258347,2034-05-01
2034,19,57982.73610168099,2034-05-08
2034,20,56519.713168182614,2034-05-15
2034,21,57920.69633065002,2034-05-22
2034,22,59476.826587540905,2034-05-29
2034,23,61266.62869251583,2034-06-05
2034,24,61365.51114439648,2034-06-12
2034,25,63292.26918276964,2034-06-19
2034,26,61967.58352484723,2034-06-26
2034,27,61593.40114139524,2034-07-03
2034,28,63610.88951459863,2034-07-10
2034,29,61312.36825584319,2034-07-17
2034,30,59085.76020600072,2034-07-24
2034,31,59624.21509570566,2034-07-31
2034,32,57362.50055679675,2034-08-07
2034,33,61637.76894388028,2034-08-14
2034,34,60874.69712297064,2034-08-21
2034,35,59369.61195562907,2034-08-28
2034,36,54877.02164217984,2034-09-04
2034,37,54668.20154049742,2034-09-11
2034,38,56590.41826307049,2034-09-18
2034,39,54383.94999312423,2034-09-25
2034,40,54991.605173020034,2034-10-02
2034,41,53495.006643776076,2034-10-09
2034,42,53545.03908322961,2034-10-16
2034,43,53238.1869577868,2034-10-23
2034,44,56512.978516859155,2034-10-30
2034,45,52684.040240629096,2034-11-06
2034,46,53352.72780290349,2034-11-13
2034,47,52109.97768379458,2034-11-20
2034,48,53515.08210546355,2034-11-27
2034,49,54527.49991089355,2034-12-04
2034,50,56509.855530198365,2034-12-11
2034,51,55142.67768219548,2034-12-18
2034,52,67970.33105265758,2034-12-25
2035,1,67950.97372281185,2035-01-01
2035,2,59873.038914292956,2035-01-08
2035,3,58797.797394369554,2035-01-15
2035,4,59647.15109566124,2035-01-22
2035,5,60076.59797247127,2035-01-29
2035,6,61583.25505511908,2035-02-05
2035,7,57302.78805809836,2035-02-12
2035,8,57632.62741252023,2035-02-19
2035,9,55891.78681562898,2035-02-26
2035,10,54823.436031698424,2035-03-05
2035,11,56568.65927376999,2035-03-12
2035,12,56749.3569261959,2035-03-19
2035,13,54463.40012577487,2035-03-26
2035,14,53921.19142568858,2035-04-02
2035,15,53777.903242279775,2035-04-09
2035,16,54448.719174922706,2035-04-16
2035,17,55697.38652837385,2035-04-23
2035,18,55309.61349028661,2035-04-30
2035,19,56849.352436563364,2035-05-07
2035,20,58733.934707467015,2035-05-14
2035,21,58268.53751613341,2035-05-21
2035,22,58287.790885078626,2035-05-28
2035,23,63199.350810752105,2035-06-04
2035,24,61007.45925897544,2035-06-11
2035,25,60424.46325127992,2035-06-18
2035,26,66268.2931389768,2035-06-25
2035,27,61997.84712066622,2035-07-02
2035,28,60933.36336509771,2035-07-09
2035,29,62364.31460695112,2035-07-16
2035,30,59851.826809061386,2035-07-23
2035,31,62424.234551765505,2035-07-30
2035,32,59595.056241838,2035-08-06
2035,33,58517.73197399856,2035-08-13
2035,34,59033.384729869926,2035-08-20
2035,35,56048.59090167381,2035-08-27
2035,36,57225.54578756958,2035-09-03
2035,37,55283.42087308446,2035-09-10
2035,38,54212.40902436467,2035-09-17
2035,39,55738.935994551764,2035-09-24
2035,40,54211.8324640118,2035-10-01
2035,41,54667.379170877386,2035-10-08
2035,42,55130.9283265751,2035-10-15
2035,43,54354.7008349489,2035-10-22
2035,44,54572.012206279265,2035-10-29
2035,45,56930.13312225547,2035-11-05
2035,46,54204.98675463464,2035-11-12
2035,47,55469.873594594326,2035-11-19
2035,48,54644.857483230415,2035-11-26
2035,49,57657.952607139996,2035-12-03
2035,50,54970.59306535337,2035-12-10
2035,51,54770.20280958677,2035-12-17
2035,52,57833.62906167264,2035-12-24
2036,1,73040.73447190679,2036-01-07
2036,2,60605.14113633035,2036-01-14
2036,3,58758.841284751965,2036-01-21
2036,4,61757.927914995096,2036-01-28
2036,5,69632.36903075044,2036-02-04
2036,6,56238.251223753556,2036-02-11
2036,7,60411.4630352786,2036-02-18
2036,8,56281.067821449855,2036-02-25
2036,9,56087.11582060436,2036-03-03
2036,10,57341.046463542756,2036-03-10
2036,11,55787.6728374145,2036-03-17
2036,12,55973.37597992564,2036-03-24
2036,13,54815.30811665502,2036-03-31
2036,14,54230.59039170607,2036-04-07
2036,15,54821.22450490062,2036-04-14
2036,16,54548.79073239892,2036-04-21
2036,17,54578.35814315792,2036-04-28
